Timestamp,Infr,Flows,Nodes,Edges,Time,Inferences,Output,Allocation
20240226-085014,infrAbilene,1,12,30,0.011029974,39900.0,"{'f0': {'path': ['dnvrng', 'snvang', 'losang', 'hstnng', 'atlang', 'washng', 'nycmng'], 'budgets': (33.99975423646809, 59.999262709404285), 'delay': 5.666625706078015}}","{('washng', 'nycmng'): 9, ('atlang', 'washng'): 9, ('hstnng', 'atlang'): 9, ('losang', 'hstnng'): 9, ('snvang', 'losang'): 9, ('dnvrng', 'snvang'): 9}"
20240226-085014,infrAbilene,2,12,30,0.010610568999999999,38746.0,"{'f1': {'path': ['washng', 'atlang'], 'budgets': (130.99998076923077, 150.99996153846155), 'delay': 130.99998076923077}, 'f0': {'path': ['kscyng', 'hstnng', 'losang'], 'budgets': (74.99994148493016, 110.99988296986032), 'delay': 37.49997074246508}}","{('washng', 'atlang'): 4, ('hstnng', 'losang'): 12, ('kscyng', 'hstnng'): 12}"
20240226-085014,infrAbilene,5,12,30,0.010396109,46307.0,"{'f4': {'path': ['kscyng', 'iplsng'], 'budgets': (81.99994117647059, 105.99929411764705), 'delay': 81.99994117647059}, 'f3': {'path': ['washng', 'atlang', 'iplsng', 'kscyng', 'dnvrng', 'snvang', 'losang'], 'budgets': (88.9996610941179, 112.9972913441812), 'delay': 14.833276849019649}, 'f2': {'path': ['hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (109.99989316974646, 141.9989464790546), 'delay': 36.666631056582155}, 'f1': {'path': ['kscyng', 'dnvrng', 'snvang', 'losang', 'hstnng', 'atlang', 'washng', 'nycmng', 'chinng'], 'budgets': (87.99970539712109, 117.99777672680038), 'delay': 10.999963174640136}, 'f0': {'path': ['sttlng', 'snvang', 'dnvrng', 'kscyng', 'hstnng', 'atlang'], 'budgets': (62.99975499544736, 90.998088917818), 'delay': 12.599950999089472}}","{('kscyng', 'iplsng'): 6, ('snvang', 'losang'): 21, ('dnvrng', 'snvang'): 28, ('kscyng', 'dnvrng'): 28, ('iplsng', 'kscyng'): 10, ('atlang', 'iplsng'): 10, ('washng', 'atlang'): 10, ('hstnng', 'kscyng'): 7, ('nycmng', 'chinng'): 11, ('washng', 'nycmng'): 11, ('atlang', 'washng'): 11, ('hstnng', 'atlang'): 29, ('losang', 'hstnng'): 11, ('kscyng', 'hstnng'): 18, ('dnvrng', 'kscyng'): 18, ('snvang', 'dnvrng'): 18, ('sttlng', 'snvang'): 18}"
20240226-085015,infrAbilene,10,12,30,0.011483361000000001,58003.0,"{'f9': {'path': ['chinng', 'iplsng', 'kscyng'], 'budgets': (32.999942762079876, 62.99932885536668), 'delay': 16.499971381039938}, 'f8': {'path': ['iplsng', 'chinng', 'nycmng', 'washng', 'atlang', 'hstnng', 'losang'], 'budgets': (79.99970830817166, 99.99603691101093), 'delay': 13.33328471802861}, 'f7': {'path': ['hstnng', 'kscyng', 'iplsng', 'chinng'], 'budgets': (42.999922960099674, 66.99892077436944), 'delay': 14.333307653366559}, 'f6': {'path': ['dnvrng', 'kscyng', 'hstnng', 'losang'], 'budgets': (113.999942485446, 151.9991077226676), 'delay': 37.999980828482}, 'f5': {'path': ['nycmng', 'washng', 'atlang'], 'budgets': (111.9999362846293, 149.99922491525857), 'delay': 55.99996814231465}, 'f4': {'path': ['atlam5', 'atlang'], 'budgets': (23.999956989247313, 61.999870967741934), 'delay': 23.999956989247313}, 'f3': {'path': ['kscyng', 'dnvrng', 'snvang', 'losang', 'hstnng', 'atlang', 'washng'], 'budgets': (20.999797977451223, 54.997133535435616), 'delay': 3.4999663295752037}, 'f2': {'path': ['atlang', 'hstnng', 'kscyng', 'dnvrng'], 'budgets': (65.99990295362676, 97.99835021165505), 'delay': 21.99996765120892}, 'f1': {'path': ['iplsng', 'chinng', 'nycmng', 'washng'], 'budgets': (44.99983505411581, 68.99800768401526), 'delay': 14.999945018038604}, 'f0': {'path': ['kscyng', 'dnvrng', 'snvang', 'losang', 'hstnng', 'atlang', 'washng', 'nycmng', 'chinng'], 'budgets': (49.999665953377736, 71.99576007962312), 'delay': 6.249958244172217}}","{('iplsng', 'kscyng'): 11, ('chinng', 'iplsng'): 11, ('hstnng', 'losang'): 14, ('atlang', 'hstnng'): 8, ('washng', 'atlang'): 13, ('nycmng', 'washng'): 31, ('chinng', 'nycmng'): 25, ('iplsng', 'chinng'): 36, ('kscyng', 'iplsng'): 11, ('hstnng', 'kscyng'): 12, ('kscyng', 'hstnng'): 7, ('dnvrng', 'kscyng'): 7, ('atlam5', 'atlang'): 5, ('atlang', 'washng'): 21, ('hstnng', 'atlang'): 21, ('losang', 'hstnng'): 21, ('snvang', 'losang'): 21, ('dnvrng', 'snvang'): 21, ('kscyng', 'dnvrng'): 22, ('nycmng', 'chinng'): 11, ('washng', 'nycmng'): 11}"
20240226-085015,infrAbilene,15,12,30,0.013098742000000002,67093.0,"{'f14': {'path': ['losang', 'snvang', 'dnvrng'], 'budgets': (28.999874884151996, 48.99878776645042), 'delay': 14.499937442075998}, 'f13': {'path': ['atlam5', 'atlang', 'iplsng', 'kscyng', 'hstnng', 'losang', 'snvang', 'sttlng'], 'budgets': (63.99982021737884, 87.99770704371673), 'delay': 9.14283145962555}, 'f12': {'path': ['iplsng', 'kscyng', 'hstnng', 'atlang', 'atlam5'], 'budgets': (26.99991865818388, 52.99850474913585), 'delay': 6.74997966454597}, 'f11': {'path': ['washng', 'atlang'], 'budgets': (104.99998169336385, 126.99972540045768), 'delay': 104.99998169336385}, 'f10': {'path': ['iplsng', 'chinng'], 'budgets': (63.999977528089886, 95.99959550561798), 'delay': 63.999977528089886}, 'f9': {'path': ['nycmng', 'washng'], 'budgets': (99.99996019900497, 127.9996815920398), 'delay': 99.99996019900497}, 'f8': {'path': ['nycmng', 'washng', 'atlang', 'hstnng'], 'budgets': (80.99991321853369, 116.99874749428957), 'delay': 26.999971072844563}, 'f7': {'path': ['sttlng', 'snvang', 'dnvrng', 'kscyng', 'hstnng', 'atlang'], 'budgets': (26.999827658794715, 50.99788409085751), 'delay': 5.399965531758943}, 'f6': {'path': ['kscyng', 'iplsng'], 'budgets': (99.99998135198135, 129.99962703962703), 'delay': 99.99998135198135}, 'f5': {'path': ['chinng', 'iplsng', 'kscyng', 'dnvrng'], 'budgets': (23.999938367250724, 43.9991192477934), 'delay': 7.999979455750242}, 'f4': {'path': ['washng', 'atlang'], 'budgets': (69.99998169336385, 99.99972540045768), 'delay': 69.99998169336385}, 'f3': {'path': ['nycmng', 'washng', 'atlang', 'iplsng', 'kscyng'], 'budgets': (68.99990636671303, 94.99868314250779), 'delay': 17.24997659167826}, 'f2': {'path': ['dnvrng', 'snvang'], 'budgets': (51.999923076923075, 73.999), 'delay': 51.999923076923075}, 'f1': {'path': ['kscyng', 'hstnng', 'atlang'], 'budgets': (96.99995366612072, 118.9992166915901), 'delay': 48.49997683306036}, 'f0': {'path': ['dnvrng', 'snvang', 'losang', 'hstnng', 'kscyng', 'iplsng', 'atlang', 'washng'], 'budgets': (4.999769919012554, 28.99685813879175), 'delay': 0.714252845573222}}","{('snvang', 'dnvrng'): 32, ('losang', 'snvang'): 26, ('snvang', 'sttlng'): 12, ('hstnng', 'losang'): 12, ('kscyng', 'hstnng'): 40, ('iplsng', 'kscyng'): 38, ('atlang', 'iplsng'): 20, ('atlam5', 'atlang'): 12, ('atlang', 'atlam5'): 4, ('hstnng', 'atlang'): 28, ('washng', 'atlang'): 42, ('iplsng', 'chinng'): 11, ('nycmng', 'washng'): 26, ('atlang', 'hstnng'): 12, ('dnvrng', 'kscyng'): 18, ('sttlng', 'snvang'): 18, ('kscyng', 'iplsng'): 10, ('kscyng', 'dnvrng'): 14, ('chinng', 'iplsng'): 14, ('dnvrng', 'snvang'): 13, ('atlang', 'washng'): 3, ('iplsng', 'atlang'): 3, ('hstnng', 'kscyng'): 3, ('losang', 'hstnng'): 3, ('snvang', 'losang'): 3}"
20240226-085015,infrAbilene,20,12,30,0.016531819,103869.0,"{'f19': {'path': ['kscyng', 'dnvrng'], 'budgets': (76.99992523364486, 112.99768224299065), 'delay': 76.99992523364486}, 'f18': {'path': ['losang', 'snvang', 'dnvrng'], 'budgets': (95.99989052769584, 119.9982484431334), 'delay': 47.99994526384792}, 'f17': {'path': ['chinng', 'nycmng', 'washng', 'atlang', 'hstnng', 'kscyng', 'dnvrng'], 'budgets': (38.99976681767306, 60.99393866502887), 'delay': 6.499961136278844}, 'f16': {'path': ['washng', 'nycmng'], 'budgets': (44.99998347107438, 74.999652892562), 'delay': 44.99998347107438}, 'f15': {'path': ['atlam5', 'atlang', 'hstnng'], 'budgets': (17.999942858496603, 55.99865314728388), 'delay': 8.999971429248301}, 'f14': {'path': ['chinng', 'nycmng', 'washng', 'atlang', 'atlam5'], 'budgets': (89.99987694121737, 127.99738785209128), 'delay': 22.49996923530434}, 'f13': {'path': ['hstnng', 'kscyng', 'dnvrng'], 'budgets': (62.99990513314235, 82.99703902691026), 'delay': 31.499952566571174}, 'f12': {'path': ['atlang', 'hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (49.99983353581724, 85.9947479125067), 'delay': 12.49995838395431}, 'f11': {'path': ['kscyng', 'hstnng', 'losang'], 'budgets': (51.999937794234334, 85.99802951600107), 'delay': 25.999968897117167}, 'f10': {'path': ['chinng', 'nycmng', 'washng', 'atlang', 'hstnng', 'losang'], 'budgets': (21.999819579267555, 53.99555226969756), 'delay': 4.399963915853511}, 'f9': {'path': ['chinng', 'nycmng', 'washng', 'atlang', 'hstnng'], 'budgets': (33.999861684530714, 65.99689963811862), 'delay': 8.499965421132679}, 'f8': {'path': ['sttlng', 'dnvrng'], 'budgets': (57.9999696969697, 95.99948484848485), 'delay': 57.9999696969697}, 'f7': {'path': ['sttlng', 'dnvrng', 'snvang', 'losang', 'hstnng', 'kscyng', 'iplsng', 'atlang', 'washng', 'nycmng'], 'budgets': (7.9995045921444135, 35.98848444744825), 'delay': 0.8888338435716014}, 'f6': {'path': ['hstnng', 'kscyng', 'dnvrng'], 'budgets': (57.99990513314235, 85.99703902691026), 'delay': 28.999952566571174}, 'f5': {'path': ['dnvrng', 'sttlng', 'snvang', 'losang', 'hstnng', 'kscyng', 'iplsng', 'atlang', 'washng'], 'budgets': (24.999527428391037, 58.98901520734001), 'delay': 3.1249409285488796}, 'f4': {'path': ['atlam5', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (27.999817688608648, 49.994722477224435), 'delay': 5.599963537721729}, 'f3': {'path': ['chinng', 'nycmng', 'washng', 'atlang'], 'budgets': (41.999897883625735, 63.998058009159344), 'delay': 13.999965961208579}, 'f2': {'path': ['snvang', 'sttlng', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'iplsng', 'chinng'], 'budgets': (87.99968774079998, 121.99144607599783), 'delay': 12.571383962971426}, 'f1': {'path': ['iplsng', 'kscyng'], 'budgets': (62.99985185185185, 90.99792592592591), 'delay': 62.99985185185185}, 'f0': {'path': ['losang', 'snvang', 'sttlng', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'iplsng', 'chinng'], 'budgets': (27.999613666725903, 65.99026089081264), 'delay': 3.499951708340738}}","{('kscyng', 'dnvrng'): 67, ('snvang', 'dnvrng'): 17, ('losang', 'snvang'): 28, ('hstnng', 'kscyng'): 72, ('atlang', 'hstnng'): 67, ('washng', 'atlang'): 62, ('nycmng', 'washng'): 62, ('chinng', 'nycmng'): 62, ('washng', 'nycmng'): 24, ('atlam5', 'atlang'): 16, ('atlang', 'atlam5'): 14, ('dnvrng', 'snvang'): 23, ('hstnng', 'losang'): 32, ('kscyng', 'hstnng'): 32, ('sttlng', 'dnvrng'): 39, ('atlang', 'washng'): 11, ('iplsng', 'atlang'): 11, ('kscyng', 'iplsng'): 11, ('losang', 'hstnng'): 11, ('snvang', 'losang'): 11, ('sttlng', 'snvang'): 1, ('dnvrng', 'sttlng'): 5, ('iplsng', 'chinng'): 17, ('atlang', 'iplsng'): 17, ('hstnng', 'atlang'): 17, ('dnvrng', 'kscyng'): 17, ('snvang', 'sttlng'): 17, ('iplsng', 'kscyng'): 16}"
20240226-085015,infrAbilene,25,12,30,0.020103126,161243.0,"{'f24': {'path': ['dnvrng', 'snvang', 'losang', 'hstnng', 'atlang', 'iplsng', 'chinng', 'nycmng'], 'budgets': (72.99963086197434, 92.9869122569107), 'delay': 10.428518694567762}, 'f23': {'path': ['sttlng', 'snvang', 'dnvrng', 'kscyng', 'hstnng'], 'budgets': (83.99991075237159, 115.99704764859473), 'delay': 20.999977688092898}, 'f22': {'path': ['nycmng', 'chinng', 'iplsng', 'atlang', 'hstnng'], 'budgets': (93.99972164612632, 121.99175686917016), 'delay': 23.49993041153158}, 'f21': {'path': ['losang', 'snvang', 'sttlng', 'dnvrng', 'kscyng'], 'budgets': (54.99990480562626, 74.99696158765427), 'delay': 13.749976201406565}, 'f20': {'path': ['atlam5', 'atlang', 'iplsng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (60.99983702586966, 80.99520380683379), 'delay': 12.199967405173933}, 'f19': {'path': ['losang', 'snvang', 'sttlng', 'dnvrng', 'kscyng', 'iplsng'], 'budgets': (42.999858562851706, 70.99552806164272), 'delay': 8.59997171257034}, 'f18': {'path': ['iplsng', 'atlang'], 'budgets': (64.99998, 88.99918), 'delay': 64.99998}, 'f17': {'path': ['snvang', 'sttlng', 'dnvrng', 'kscyng', 'iplsng', 'chinng'], 'budgets': (73.99973749855013, 103.99036930332785), 'delay': 14.799947499710026}, 'f16': {'path': ['kscyng', 'dnvrng', 'snvang', 'losang', 'hstnng', 'atlang', 'iplsng', 'chinng', 'nycmng'], 'budgets': (80.99960505552272, 104.9861122569107), 'delay': 10.12495063194034}, 'f15': {'path': ['losang', 'hstnng'], 'budgets': (96.99995375722543, 134.9984739884393), 'delay': 96.99995375722543}, 'f14': {'path': ['dnvrng', 'snvang', 'losang', 'hstnng', 'atlang', 'iplsng'], 'budgets': (83.99982310014553, 107.99404548391762), 'delay': 16.799964620029108}, 'f13': {'path': ['chinng', 'nycmng', 'washng', 'atlang', 'atlam5'], 'budgets': (28.999773068369112, 64.99440862685994), 'delay': 7.249943267092278}, 'f12': {'path': ['dnvrng', 'snvang', 'losang', 'hstnng', 'atlang', 'iplsng'], 'budgets': (19.999823100145555, 41.994045483917645), 'delay': 3.999964620029111}, 'f11': {'path': ['atlang', 'iplsng', 'chinng', 'nycmng'], 'budgets': (96.9997877618288, 124.99204677299308), 'delay': 32.333262587276266}, 'f10': {'path': ['iplsng', 'atlang', 'hstnng', 'losang'], 'budgets': (108.99986764152294, 136.99517445851046), 'delay': 36.33328921384098}, 'f9': {'path': ['losang', 'snvang', 'sttlng', 'dnvrng', 'kscyng'], 'budgets': (31.99990480562627, 65.99696158765428), 'delay': 7.999976201406567}, 'f8': {'path': ['kscyng', 'dnvrng'], 'budgets': (60.99997419354839, 88.9992), 'delay': 60.99997419354839}, 'f7': {'path': ['chinng', 'nycmng', 'washng', 'atlang', 'iplsng', 'kscyng'], 'budgets': (93.99975006883778, 125.99346564607568), 'delay': 18.799950013767557}, 'f6': {'path': ['losang', 'snvang', 'dnvrng'], 'budgets': (70.9999554586226, 96.99840922774467), 'delay': 35.4999777293113}, 'f5': {'path': ['kscyng', 'dnvrng', 'snvang', 'losang'], 'budgets': (103.99992965217098, 125.99744273514774), 'delay': 34.66664321739032}, 'f4': {'path': ['sttlng', 'snvang', 'dnvrng', 'kscyng', 'iplsng', 'atlang'], 'budgets': (68.99987048362298, 106.99559931738835), 'delay': 13.799974096724597}, 'f3': {'path': ['chinng', 'nycmng', 'washng', 'atlang', 'hstnng'], 'budgets': (105.99975019590988, 141.99347085603125), 'delay': 26.49993754897747}, 'f2': {'path': ['nycmng', 'chinng', 'iplsng', 'atlang', 'hstnng', 'losang', 'snvang'], 'budgets': (88.99965101310784, 108.9896571934335), 'delay': 14.833275168851307}, 'f1': {'path': ['nycmng', 'chinng', 'iplsng', 'atlang', 'hstnng', 'losang', 'snvang', 'dnvrng'], 'budgets': (18.999630861974364, 38.98887129922698), 'delay': 2.714232980282052}, 'f0': {'path': ['washng', 'atlang', 'iplsng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (79.99984613297364, 115.99521966756939), 'delay': 15.999969226594729}}","{('chinng', 'nycmng'): 55, ('iplsng', 'chinng'): 44, ('atlang', 'iplsng'): 64, ('hstnng', 'atlang'): 37, ('losang', 'hstnng'): 49, ('snvang', 'losang'): 38, ('dnvrng', 'snvang'): 41, ('kscyng', 'hstnng'): 3, ('dnvrng', 'kscyng'): 50, ('snvang', 'dnvrng'): 13, ('sttlng', 'snvang'): 4, ('atlang', 'hstnng'): 40, ('iplsng', 'atlang'): 37, ('chinng', 'iplsng'): 24, ('nycmng', 'chinng'): 24, ('sttlng', 'dnvrng'): 46, ('snvang', 'sttlng'): 46, ('losang', 'snvang'): 50, ('dnvrng', 'sttlng'): 6, ('kscyng', 'dnvrng'): 29, ('iplsng', 'kscyng'): 11, ('atlam5', 'atlang'): 6, ('kscyng', 'iplsng'): 28, ('atlang', 'atlam5'): 9, ('washng', 'atlang'): 25, ('nycmng', 'washng'): 22, ('hstnng', 'losang'): 15}"
20240226-085016,infrAtlanta,1,15,44,0.010459494999999997,38100.0,"{'f0': {'path': ['n9', 'n12'], 'budgets': (115.99997802197802, 153.99993406593407), 'delay': 115.99997802197802}}","{('n9', 'n12'): 3}"
20240226-085016,infrAtlanta,2,15,44,0.011187879,41795.0,"{'f1': {'path': ['n6', 'n2', 'n5'], 'budgets': (24.999944460376636, 58.99972230188319), 'delay': 12.499972230188318}, 'f0': {'path': ['n15', 'n9', 'n8', 'n3', 'n2', 'n6', 'n1', 'n7', 'n14'], 'budgets': (18.99952217573263, 40.99862467525106), 'delay': 2.3749402719665786}}","{('n2', 'n5'): 7, ('n6', 'n2'): 7, ('n7', 'n14'): 14, ('n1', 'n7'): 14, ('n6', 'n1'): 14, ('n2', 'n6'): 14, ('n3', 'n2'): 14, ('n8', 'n3'): 14, ('n9', 'n8'): 14, ('n15', 'n9'): 14}"
20240226-085016,infrAtlanta,5,15,44,0.012055887999999999,44950.0,"{'f4': {'path': ['n10', 'n9', 'n8', 'n1', 'n7', 'n14', 'n13'], 'budgets': (79.99977768414048, 113.99864092203141), 'delay': 13.33329628069008}, 'f3': {'path': ['n1', 'n8', 'n9'], 'budgets': (23.999893483576063, 61.99894567874987), 'delay': 11.999946741788031}, 'f2': {'path': ['n8', 'n3'], 'budgets': (47.999953216374266, 69.99948538011695), 'delay': 47.999953216374266}, 'f1': {'path': ['n11', 'n14', 'n13', 'n6', 'n2', 'n3', 'n8', 'n9'], 'budgets': (23.999764024865563, 59.998255794045306), 'delay': 3.4285377178379375}, 'f0': {'path': ['n13', 'n6'], 'budgets': (65.9999797979798, 97.9998383838384), 'delay': 65.9999797979798}}","{('n14', 'n13'): 19, ('n7', 'n14'): 11, ('n1', 'n7'): 11, ('n8', 'n1'): 11, ('n9', 'n8'): 11, ('n10', 'n9'): 11, ('n8', 'n9'): 16, ('n1', 'n8'): 8, ('n8', 'n3'): 1, ('n3', 'n8'): 8, ('n2', 'n3'): 8, ('n6', 'n2'): 8, ('n13', 'n6'): 17, ('n11', 'n14'): 8}"
