Timestamp,Infr,Flows,Nodes,Edges,Time,Inferences,Output,Allocation
20240207-104303,infrAbilene,1,12,30,0.009384399,38882,"{'f0': {'path': ['sttlng', 'dnvrng', 'snvang', 'losang', 'hstnng', 'kscyng', 'iplsng', 'chinng', 'nycmng'], 'budgets': (38.99964384986156, 74.99893154958473), 'delay': 4.874955481232695}}","{('chinng', 'nycmng'): 4, ('iplsng', 'chinng'): 4, ('kscyng', 'iplsng'): 4, ('hstnng', 'kscyng'): 4, ('losang', 'hstnng'): 4, ('snvang', 'losang'): 4, ('dnvrng', 'snvang'): 4, ('sttlng', 'dnvrng'): 4}"
20240207-104303,infrAbilene,2,12,30,0.010704217,39841,"{'f1': {'path': ['atlang', 'iplsng', 'kscyng'], 'budgets': (35.99990281790196, 55.99951408950982), 'delay': 17.99995140895098}, 'f0': {'path': ['chinng', 'nycmng', 'washng', 'atlang', 'iplsng', 'kscyng', 'hstnng', 'losang', 'snvang', 'sttlng'], 'budgets': (49.99955718545377, 83.99874515471052), 'delay': 5.5555063539393075}}","{('iplsng', 'kscyng'): 18, ('atlang', 'iplsng'): 18, ('snvang', 'sttlng'): 4, ('losang', 'snvang'): 4, ('hstnng', 'losang'): 4, ('kscyng', 'hstnng'): 4, ('washng', 'atlang'): 4, ('nycmng', 'washng'): 4, ('chinng', 'nycmng'): 4}"
20240207-104304,infrAbilene,5,12,30,0.011525097999999998,43327,"{'f4': {'path': ['losang', 'snvang', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'atlam5'], 'budgets': (56.999841007028216, 84.99897846619056), 'delay': 9.49997350117137}, 'f3': {'path': ['sttlng', 'snvang'], 'budgets': (74.99997790055248, 100.99991160220993), 'delay': 74.99997790055248}, 'f2': {'path': ['dnvrng', 'snvang'], 'budgets': (108.9999800498753, 132.9998403990025), 'delay': 108.9999800498753}, 'f1': {'path': ['atlang', 'iplsng', 'kscyng', 'dnvrng'], 'budgets': (80.9998677651798, 100.99937229187185), 'delay': 26.9999559217266}, 'f0': {'path': ['kscyng', 'hstnng', 'losang', 'snvang', 'sttlng'], 'budgets': (32.99984195181067, 64.9991913759392), 'delay': 8.249960487952668}}","{('atlang', 'atlam5'): 8, ('hstnng', 'atlang'): 8, ('kscyng', 'hstnng'): 26, ('dnvrng', 'kscyng'): 8, ('snvang', 'dnvrng'): 8, ('losang', 'snvang'): 26, ('sttlng', 'snvang'): 16, ('dnvrng', 'snvang'): 4, ('kscyng', 'dnvrng'): 12, ('iplsng', 'kscyng'): 12, ('atlang', 'iplsng'): 12, ('snvang', 'sttlng'): 18, ('hstnng', 'losang'): 18}"
20240207-104304,infrAbilene,10,12,30,0.011858379,51252,"{'f9': {'path': ['atlam5', 'atlang', 'iplsng', 'kscyng', 'hstnng', 'losang', 'snvang'], 'budgets': (60.99965953822686, 90.99669707598632), 'delay': 10.166609923037809}, 'f8': {'path': ['kscyng', 'hstnng', 'losang', 'snvang', 'sttlng'], 'budgets': (52.999823439974705, 86.99784125193985), 'delay': 13.249955859993676}, 'f7': {'path': ['iplsng', 'atlang', 'washng'], 'budgets': (70.99995842675882, 104.99957793663775), 'delay': 35.49997921337941}, 'f6': {'path': ['snvang', 'dnvrng', 'kscyng', 'hstnng'], 'budgets': (70.99993414686668, 100.99939048673421), 'delay': 23.666644715622226}, 'f5': {'path': ['atlang', 'iplsng', 'kscyng', 'hstnng', 'losang', 'snvang'], 'budgets': (102.99968299863743, 138.9968143780391), 'delay': 20.599936599727485}, 'f4': {'path': ['hstnng', 'losang', 'snvang', 'sttlng'], 'budgets': (114.9998441653633, 140.99804850582586), 'delay': 38.33328138845443}, 'f3': {'path': ['snvang', 'sttlng'], 'budgets': (121.9999659574468, 153.99942127659577), 'delay': 121.9999659574468}, 'f2': {'path': ['snvang', 'dnvrng'], 'budgets': (92.9999829424307, 130.99971002132196), 'delay': 92.9999829424307}, 'f1': {'path': ['atlam5', 'atlang', 'washng'], 'budgets': (31.99995258749363, 53.999619224893316), 'delay': 15.999976293746816}, 'f0': {'path': ['iplsng', 'atlang'], 'budgets': (51.999982378854625, 89.99984140969163), 'delay': 51.999982378854625}}","{('losang', 'snvang'): 52, ('hstnng', 'losang'): 52, ('kscyng', 'hstnng'): 46, ('iplsng', 'kscyng'): 25, ('atlang', 'iplsng'): 25, ('atlam5', 'atlang'): 21, ('snvang', 'sttlng'): 28, ('atlang', 'washng'): 18, ('iplsng', 'atlang'): 10, ('dnvrng', 'kscyng'): 5, ('snvang', 'dnvrng'): 21}"
20240207-104304,infrAbilene,15,12,30,0.015319636,87659,"{'f14': {'path': ['chinng', 'nycmng', 'washng', 'atlang', 'hstnng', 'kscyng', 'dnvrng'], 'budgets': (107.99981960103968, 135.99656075770994), 'delay': 17.999969933506613}, 'f13': {'path': ['iplsng', 'kscyng', 'hstnng', 'losang', 'snvang'], 'budgets': (79.99990669714875, 103.99806143250746), 'delay': 19.999976674287186}, 'f12': {'path': ['hstnng', 'atlang', 'iplsng', 'kscyng', 'dnvrng'], 'budgets': (62.999915900591134, 90.99788171932316), 'delay': 15.749978975147783}, 'f11': {'path': ['snvang', 'dnvrng', 'kscyng', 'iplsng', 'atlang', 'washng', 'nycmng'], 'budgets': (24.999817680299188, 44.996137721119), 'delay': 4.166636280049865}, 'f10': {'path': ['iplsng', 'kscyng', 'dnvrng'], 'budgets': (52.999962040018715, 74.99886045193075), 'delay': 26.499981020009358}, 'f9': {'path': ['nycmng', 'chinng', 'iplsng', 'kscyng', 'hstnng', 'losang', 'snvang', 'sttlng'], 'budgets': (13.999763024446747, 35.995620071596605), 'delay': 1.9999661463495353}, 'f8': {'path': ['washng', 'nycmng', 'chinng', 'iplsng', 'kscyng', 'dnvrng'], 'budgets': (97.99981668533196, 125.99665360774962), 'delay': 19.59996333706639}, 'f7': {'path': ['atlam5', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (69.99988846387507, 91.9977869657699), 'delay': 13.999977692775014}, 'f6': {'path': ['atlam5', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (40.999888463875074, 60.99778696576991), 'delay': 8.199977692775015}, 'f5': {'path': ['hstnng', 'atlang', 'iplsng', 'kscyng', 'dnvrng'], 'budgets': (103.99991590059113, 123.99788171932316), 'delay': 25.999978975147783}, 'f4': {'path': ['chinng', 'nycmng'], 'budgets': (111.9999762611276, 135.99964391691393), 'delay': 111.9999762611276}, 'f3': {'path': ['sttlng', 'snvang', 'dnvrng', 'kscyng', 'iplsng', 'atlang', 'washng'], 'budgets': (73.99981936228393, 97.99641933342151), 'delay': 12.333303227047322}, 'f2': {'path': ['sttlng', 'snvang', 'dnvrng', 'kscyng', 'iplsng'], 'budgets': (110.99989780910687, 134.99815321833407), 'delay': 27.749974452276717}, 'f1': {'path': ['iplsng', 'kscyng', 'hstnng', 'losang', 'snvang'], 'budgets': (56.99990669714876, 92.99806143250747), 'delay': 14.24997667428719}, 'f0': {'path': ['chinng', 'nycmng', 'washng', 'atlang', 'hstnng'], 'budgets': (96.9998619649575, 128.99775311147107), 'delay': 24.249965491239376}}","{('kscyng', 'dnvrng'): 86, ('hstnng', 'kscyng'): 29, ('atlang', 'hstnng'): 47, ('washng', 'atlang'): 30, ('nycmng', 'washng'): 30, ('chinng', 'nycmng'): 41, ('losang', 'snvang'): 34, ('hstnng', 'losang'): 34, ('kscyng', 'hstnng'): 34, ('iplsng', 'kscyng'): 91, ('atlang', 'iplsng'): 33, ('hstnng', 'atlang'): 33, ('washng', 'nycmng'): 24, ('atlang', 'washng'): 14, ('iplsng', 'atlang'): 14, ('kscyng', 'iplsng'): 15, ('dnvrng', 'kscyng'): 15, ('snvang', 'dnvrng'): 15, ('snvang', 'sttlng'): 4, ('chinng', 'iplsng'): 18, ('nycmng', 'chinng'): 18, ('dnvrng', 'snvang'): 17, ('atlam5', 'atlang'): 17, ('sttlng', 'snvang'): 5}"
20240207-104304,infrAbilene,20,12,30,0.015228089000000002,88725,"{'f19': {'path': ['kscyng', 'dnvrng', 'sttlng', 'snvang', 'losang'], 'budgets': (103.99989571631568, 123.99756020444143), 'delay': 25.99997392907892}, 'f18': {'path': ['hstnng', 'atlang'], 'budgets': (77.99995454545454, 107.99909090909091), 'delay': 77.99995454545454}, 'f17': {'path': ['hstnng', 'kscyng'], 'budgets': (102.99996887159533, 126.99937743190661), 'delay': 102.99996887159533}, 'f16': {'path': ['chinng', 'nycmng'], 'budgets': (69.99997765363129, 97.999843575419), 'delay': 69.99997765363129}, 'f15': {'path': ['hstnng', 'kscyng'], 'budgets': (122.99996887159533, 160.99937743190662), 'delay': 122.99996887159533}, 'f14': {'path': ['hstnng', 'losang', 'snvang', 'sttlng', 'dnvrng', 'kscyng', 'iplsng', 'atlang', 'atlam5'], 'budgets': (42.999795618644285, 70.99551527740485), 'delay': 5.374974452330536}, 'f13': {'path': ['washng', 'atlang'], 'budgets': (65.9999389312977, 89.99908396946564), 'delay': 65.9999389312977}, 'f12': {'path': ['losang', 'snvang', 'dnvrng'], 'budgets': (30.999893617021275, 58.99782978723404), 'delay': 15.499946808510638}, 'f11': {'path': ['iplsng', 'chinng'], 'budgets': (83.99996135265701, 115.99938164251208), 'delay': 83.99996135265701}, 'f10': {'path': ['nycmng', 'washng', 'atlang', 'atlam5'], 'budgets': (100.99989579276722, 136.99834465832322), 'delay': 33.66663193092241}, 'f9': {'path': ['losang', 'snvang', 'sttlng', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'iplsng', 'chinng'], 'budgets': (33.99976324464324, 69.99502605101519), 'delay': 4.249970405580405}, 'f8': {'path': ['dnvrng', 'kscyng', 'iplsng'], 'budgets': (52.999935055821375, 86.99836478468899), 'delay': 26.499967527910687}, 'f7': {'path': ['losang', 'snvang', 'sttlng', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'atlam5'], 'budgets': (103.99979594495977, 123.99549573284096), 'delay': 14.857113706422824}, 'f6': {'path': ['atlang', 'iplsng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (56.99987897949061, 76.99733115315756), 'delay': 14.249969744872653}, 'f5': {'path': ['hstnng', 'losang', 'snvang', 'sttlng', 'dnvrng', 'kscyng', 'iplsng'], 'budgets': (57.999836048429394, 81.99637084961873), 'delay': 9.666639341404899}, 'f4': {'path': ['sttlng', 'snvang', 'losang'], 'budgets': (98.9999612179338, 122.99918557660972), 'delay': 49.4999806089669}, 'f3': {'path': ['nycmng', 'washng', 'atlang'], 'budgets': (75.99991898117301, 103.99892436846814), 'delay': 37.999959490586505}, 'f2': {'path': ['nycmng', 'washng'], 'budgets': (49.99998004987531, 79.9998403990025), 'delay': 49.99998004987531}, 'f1': {'path': ['atlang', 'washng'], 'budgets': (86.9999389312977, 108.99847328244275), 'delay': 86.9999389312977}, 'f0': {'path': ['snvang', 'sttlng', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'washng'], 'budgets': (78.999779341259, 114.99493170415202), 'delay': 13.166629890209833}}","{('snvang', 'losang'): 15, ('sttlng', 'snvang'): 15, ('dnvrng', 'sttlng'): 18, ('kscyng', 'dnvrng'): 18, ('hstnng', 'atlang'): 50, ('hstnng', 'kscyng'): 10, ('chinng', 'nycmng'): 6, ('atlang', 'atlam5'): 31, ('iplsng', 'atlang'): 17, ('kscyng', 'iplsng'): 45, ('dnvrng', 'kscyng'): 79, ('sttlng', 'dnvrng'): 61, ('snvang', 'sttlng'): 61, ('losang', 'snvang'): 57, ('hstnng', 'losang'): 27, ('washng', 'atlang'): 13, ('snvang', 'dnvrng'): 6, ('iplsng', 'chinng'): 27, ('nycmng', 'washng'): 26, ('atlang', 'iplsng'): 16, ('kscyng', 'hstnng'): 34, ('iplsng', 'kscyng'): 4, ('atlang', 'washng'): 24}"
20240207-104305,infrAbilene,25,12,30,0.017724883,122835,"{'f24': {'path': ['hstnng', 'kscyng'], 'budgets': (90.99998190045248, 122.99923981900452), 'delay': 90.99998190045248}, 'f23': {'path': ['losang', 'hstnng', 'kscyng', 'iplsng', 'chinng', 'nycmng'], 'budgets': (34.999902036631326, 60.9966126393413), 'delay': 6.999980407326265}, 'f22': {'path': ['hstnng', 'losang', 'snvang'], 'budgets': (31.999906649818353, 59.99761775390934), 'delay': 15.999953324909177}, 'f21': {'path': ['atlam5', 'atlang', 'iplsng', 'chinng'], 'budgets': (53.99989475523376, 81.99758683183437), 'delay': 17.999964918411255}, 'f20': {'path': ['snvang', 'sttlng', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'atlam5'], 'budgets': (54.99971812321764, 92.99155280076965), 'delay': 9.16661968720294}, 'f19': {'path': ['chinng', 'nycmng'], 'budgets': (40.999974842767294, 78.99932075471699), 'delay': 40.999974842767294}, 'f18': {'path': ['nycmng', 'washng', 'atlang', 'iplsng', 'kscyng', 'dnvrng'], 'budgets': (20.99985630108457, 54.99633225587332), 'delay': 4.199971260216914}, 'f17': {'path': ['chinng', 'iplsng', 'kscyng', 'hstnng', 'losang'], 'budgets': (80.99992719386402, 110.99725662108577), 'delay': 20.249981798466006}, 'f16': {'path': ['iplsng', 'kscyng', 'dnvrng'], 'budgets': (84.99995360036444, 108.99801145348648), 'delay': 42.49997680018222}, 'f15': {'path': ['chinng', 'iplsng', 'kscyng', 'hstnng', 'atlang', 'atlam5'], 'budgets': (40.99977134091161, 66.9915558675062), 'delay': 8.19995426818232}, 'f14': {'path': ['sttlng', 'snvang'], 'budgets': (60.99998214285714, 88.99980357142856), 'delay': 60.99998214285714}, 'f13': {'path': ['hstnng', 'atlang'], 'budgets': (126.99988405797102, 160.99513043478262), 'delay': 126.99988405797102}, 'f12': {'path': ['snvang', 'sttlng', 'dnvrng', 'kscyng'], 'budgets': (27.9999085028223, 65.99883037057566), 'delay': 9.3333028342741}, 'f11': {'path': ['atlam5', 'atlang', 'iplsng', 'kscyng', 'hstnng', 'losang'], 'budgets': (52.99986050331467, 88.99601935653462), 'delay': 10.599972100662935}, 'f10': {'path': ['washng', 'nycmng'], 'budgets': (62.999977528089886, 84.99975280898876), 'delay': 62.999977528089886}, 'f9': {'path': ['losang', 'hstnng', 'kscyng', 'iplsng', 'chinng', 'nycmng', 'washng', 'atlang', 'atlam5'], 'budgets': (85.99977802895293, 117.99421231496758), 'delay': 10.749972253619116}, 'f8': {'path': ['losang', 'hstnng', 'kscyng'], 'budgets': (80.99996547334776, 106.99887842270061), 'delay': 40.49998273667388}, 'f7': {'path': ['kscyng', 'hstnng', 'atlang', 'iplsng', 'chinng', 'nycmng'], 'budgets': (88.99979189445274, 116.99210888998479), 'delay': 17.799958378890548}, 'f6': {'path': ['sttlng', 'snvang', 'dnvrng', 'kscyng', 'hstnng'], 'budgets': (43.999909527405286, 75.99812607367946), 'delay': 10.999977381851322}, 'f5': {'path': ['losang', 'hstnng', 'kscyng', 'dnvrng'], 'budgets': (106.99993807608749, 142.9975359569472), 'delay': 35.666646025362496}, 'f4': {'path': ['kscyng', 'hstnng', 'atlang', 'atlam5'], 'budgets': (117.99980962039534, 141.99272243019402), 'delay': 39.33326987346511}, 'f3': {'path': ['chinng', 'iplsng', 'kscyng'], 'budgets': (116.99996172051627, 144.9988334373122), 'delay': 58.499980860258134}, 'f2': {'path': ['iplsng', 'kscyng', 'hstnng', 'atlang', 'washng'], 'budgets': (13.999801758308097, 49.99237713721141), 'delay': 3.4999504395770242}, 'f1': {'path': ['chinng', 'iplsng', 'kscyng'], 'budgets': (30.999961720516268, 68.99883343731219), 'delay': 15.499980860258134}, 'f0': {'path': ['losang', 'hstnng', 'kscyng', 'iplsng', 'chinng'], 'budgets': (106.99992719386402, 134.99729188462433), 'delay': 26.749981798466006}}","{('hstnng', 'kscyng'): 43, ('chinng', 'nycmng'): 57, ('iplsng', 'chinng'): 55, ('kscyng', 'iplsng'): 24, ('losang', 'hstnng'): 36, ('losang', 'snvang'): 12, ('hstnng', 'losang'): 23, ('atlang', 'iplsng'): 56, ('atlam5', 'atlang'): 21, ('atlang', 'atlam5'): 41, ('hstnng', 'atlang'): 74, ('kscyng', 'hstnng'): 71, ('dnvrng', 'kscyng'): 31, ('sttlng', 'dnvrng'): 29, ('snvang', 'sttlng'): 29, ('kscyng', 'dnvrng'): 46, ('iplsng', 'kscyng'): 84, ('washng', 'atlang'): 23, ('nycmng', 'washng'): 23, ('chinng', 'iplsng'): 36, ('sttlng', 'snvang'): 12, ('washng', 'nycmng'): 18, ('snvang', 'dnvrng'): 2, ('atlang', 'washng'): 5}"
20240207-104305,infrAtlanta,1,15,44,0.01045047,39374,"{'f0': {'path': ['n4', 'n5', 'n2', 'n6', 'n13', 'n11', 'n14', 'n7', 'n10', 'n9'], 'budgets': (54.99965583559868, 80.99896750679606), 'delay': 6.111072870622076}}","{('n10', 'n9'): 11, ('n7', 'n10'): 11, ('n14', 'n7'): 11, ('n11', 'n14'): 11, ('n13', 'n11'): 11, ('n6', 'n13'): 11, ('n2', 'n6'): 11, ('n5', 'n2'): 11, ('n4', 'n5'): 11}"
20240207-104305,infrAtlanta,2,15,44,0.010556164000000002,37959,"{'f1': {'path': ['n12', 'n10', 'n9', 'n15'], 'budgets': (55.99993043828583, 75.99977098893122), 'delay': 18.66664347942861}, 'f0': {'path': ['n1', 'n8', 'n9'], 'budgets': (73.99984104447165, 105.99952313341494), 'delay': 36.999920522235826}}","{('n9', 'n15'): 2, ('n10', 'n9'): 2, ('n12', 'n10'): 2, ('n8', 'n9'): 11, ('n1', 'n8'): 11}"
20240207-104305,infrAtlanta,5,15,44,0.010787261,44360,"{'f4': {'path': ['n13', 'n11'], 'budgets': (82.99996460176992, 106.99975221238938), 'delay': 82.99996460176992}, 'f3': {'path': ['n14', 'n7', 'n1', 'n8'], 'budgets': (98.99982044622044, 118.99909463869463), 'delay': 32.999940148740144}, 'f2': {'path': ['n4', 'n6', 'n13', 'n11', 'n14', 'n7', 'n1', 'n8', 'n9'], 'budgets': (50.999565414478525, 70.99796682215766), 'delay': 6.374945676809816}, 'f1': {'path': ['n7', 'n14', 'n13', 'n6', 'n2', 'n5', 'n3', 'n8', 'n9'], 'budgets': (18.999648174211273, 54.998375525425665), 'delay': 2.374956021776409}, 'f0': {'path': ['n7', 'n10'], 'budgets': (89.9998431372549, 117.99858823529412), 'delay': 89.9998431372549}}","{('n13', 'n11'): 8, ('n1', 'n8'): 15, ('n7', 'n1'): 15, ('n14', 'n7'): 15, ('n8', 'n9'): 26, ('n11', 'n14'): 7, ('n6', 'n13'): 7, ('n4', 'n6'): 7, ('n3', 'n8'): 19, ('n5', 'n3'): 19, ('n2', 'n5'): 19, ('n6', 'n2'): 19, ('n13', 'n6'): 19, ('n14', 'n13'): 19, ('n7', 'n14'): 19, ('n7', 'n10'): 16}"
