Timestamp,Infr,Flows,Nodes,Edges,Time,Inferences,Output,Allocation
20240213-105428,infrAbilene,1,12,30,0.009820249,36555.0,"{'f0': {'path': ['washng', 'nycmng'], 'budgets': (92.99994244604316, 116.99982733812949), 'delay': 92.99994244604316}}","{('washng', 'nycmng'): 12}"
20240213-105428,infrAbilene,2,12,30,0.010798571000000002,38045.0,"{'f1': {'path': ['hstnng', 'atlang', 'washng', 'nycmng'], 'budgets': (109.99984493816662, 139.99953481449987), 'delay': 36.666614979388875}, 'f0': {'path': ['iplsng', 'kscyng', 'dnvrng'], 'budgets': (90.9999507805326, 112.9998523415978), 'delay': 45.4999753902663}}","{('washng', 'nycmng'): 1, ('atlang', 'washng'): 1, ('hstnng', 'atlang'): 1, ('kscyng', 'dnvrng'): 15, ('iplsng', 'kscyng'): 15}"
20240213-105429,infrAbilene,5,12,30,0.011566950000000001,41584.0,"{'f4': {'path': ['washng', 'nycmng', 'chinng', 'iplsng'], 'budgets': (45.99986560309236, 69.9994869191672), 'delay': 15.33328853436412}, 'f3': {'path': ['hstnng', 'losang'], 'budgets': (118.99997633136094, 152.99976331360944), 'delay': 118.99997633136094}, 'f2': {'path': ['hstnng', 'atlang', 'washng'], 'budgets': (81.99994276909531, 107.99947288869323), 'delay': 40.999971384547656}, 'f1': {'path': ['sttlng', 'dnvrng', 'snvang', 'losang', 'hstnng', 'atlang', 'washng'], 'budgets': (56.99985751867872, 76.9990987942482), 'delay': 9.49997625311312}, 'f0': {'path': ['losang', 'hstnng', 'atlang'], 'budgets': (40.999941699326314, 60.99946433054125), 'delay': 20.499970849663157}}","{('chinng', 'iplsng'): 14, ('nycmng', 'chinng'): 14, ('washng', 'nycmng'): 14, ('hstnng', 'losang'): 3, ('atlang', 'washng'): 34, ('hstnng', 'atlang'): 36, ('losang', 'hstnng'): 17, ('snvang', 'losang'): 15, ('dnvrng', 'snvang'): 15, ('sttlng', 'dnvrng'): 15}"
20240213-105429,infrAbilene,10,12,30,0.012347051,54013.0,"{'f9': {'path': ['kscyng', 'dnvrng', 'sttlng', 'snvang', 'losang', 'hstnng', 'atlang', 'washng'], 'budgets': (46.99976361432161, 72.99718146987323), 'delay': 6.714251944903087}, 'f8': {'path': ['losang', 'hstnng', 'atlang', 'iplsng', 'chinng'], 'budgets': (63.99990426192338, 99.99872509343503), 'delay': 15.999976065480846}, 'f7': {'path': ['hstnng', 'atlang', 'iplsng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (111.99987616178768, 139.99871549178036), 'delay': 22.399975232357537}, 'f6': {'path': ['atlam5', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (95.99974457152094, 125.99763299745598), 'delay': 19.199948914304187}, 'f5': {'path': ['iplsng', 'atlang', 'atlam5'], 'budgets': (123.99996170025601, 145.99943966888088), 'delay': 61.999980850128004}, 'f4': {'path': ['iplsng', 'chinng'], 'budgets': (89.99997660818714, 113.99978947368422), 'delay': 89.99997660818714}, 'f3': {'path': ['snvang', 'losang'], 'budgets': (122.99998152424942, 154.99988914549652), 'delay': 122.99998152424942}, 'f2': {'path': ['atlam5', 'atlang', 'hstnng', 'losang'], 'budgets': (68.99992282679561, 106.99881380070302), 'delay': 22.999974275598536}, 'f1': {'path': ['washng', 'atlang', 'hstnng'], 'budgets': (53.999893856052275, 73.99909217588426), 'delay': 26.999946928026137}, 'f0': {'path': ['losang', 'hstnng', 'atlang', 'atlam5'], 'budgets': (112.99992282679561, 136.9988439078786), 'delay': 37.666640942265204}}","{('atlang', 'washng'): 13, ('hstnng', 'atlang'): 39, ('losang', 'hstnng'): 22, ('snvang', 'losang'): 23, ('sttlng', 'snvang'): 13, ('dnvrng', 'sttlng'): 30, ('kscyng', 'dnvrng'): 46, ('iplsng', 'chinng'): 18, ('atlang', 'iplsng'): 19, ('iplsng', 'kscyng'): 17, ('dnvrng', 'snvang'): 16, ('hstnng', 'kscyng'): 16, ('atlang', 'hstnng'): 47, ('atlam5', 'atlang'): 30, ('atlang', 'atlam5'): 12, ('iplsng', 'atlang'): 5, ('hstnng', 'losang'): 14, ('washng', 'atlang'): 17}"
20240213-105429,infrAbilene,15,12,30,0.014483824000000001,78383.0,"{'f14': {'path': ['chinng', 'iplsng', 'atlang', 'washng'], 'budgets': (68.99985496277915, 106.99743589743589), 'delay': 22.999951654259718}, 'f13': {'path': ['dnvrng', 'kscyng', 'iplsng', 'atlang', 'washng', 'nycmng'], 'budgets': (65.99977617862919, 97.9962464981351), 'delay': 13.199955235725838}, 'f12': {'path': ['iplsng', 'atlang', 'washng'], 'budgets': (116.99995752688172, 138.99866666666665), 'delay': 58.49997876344086}, 'f11': {'path': ['snvang', 'losang', 'hstnng', 'kscyng', 'iplsng', 'atlang', 'washng'], 'budgets': (49.99984380533863, 71.99708527056089), 'delay': 8.333307300889771}, 'f10': {'path': ['iplsng', 'atlang', 'hstnng', 'kscyng', 'dnvrng'], 'budgets': (74.99978196060059, 100.99525024110427), 'delay': 18.749945490150147}, 'f9': {'path': ['losang', 'snvang', 'sttlng', 'dnvrng', 'kscyng', 'iplsng', 'atlang'], 'budgets': (18.999711060820356, 46.996237416312944), 'delay': 3.166618510136726}, 'f8': {'path': ['chinng', 'iplsng', 'atlang'], 'budgets': (113.99988076923077, 149.9982358974359), 'delay': 56.999940384615385}, 'f7': {'path': ['atlam5', 'atlang', 'iplsng', 'kscyng', 'dnvrng'], 'budgets': (35.99975794180573, 65.9951907873342), 'delay': 8.999939485451433}, 'f6': {'path': ['losang', 'snvang', 'sttlng', 'dnvrng', 'kscyng', 'iplsng'], 'budgets': (43.99972772748702, 73.99677074964627), 'delay': 8.799945545497405}, 'f5': {'path': ['atlam5', 'atlang', 'iplsng'], 'budgets': (110.99991829268292, 142.99863780487806), 'delay': 55.49995914634146}, 'f4': {'path': ['atlam5', 'atlang', 'hstnng'], 'budgets': (90.99990230628836, 124.99814222664675), 'delay': 45.49995115314418}, 'f3': {'path': ['washng', 'nycmng', 'chinng', 'iplsng', 'atlang', 'atlam5'], 'budgets': (94.99974534848899, 128.99548861753968), 'delay': 18.9999490696978}, 'f2': {'path': ['sttlng', 'snvang', 'losang', 'hstnng', 'kscyng', 'iplsng', 'atlang', 'atlam5'], 'budgets': (79.99976718796225, 111.99560732815529), 'delay': 11.428538169708892}, 'f1': {'path': ['snvang', 'losang', 'hstnng', 'kscyng', 'iplsng', 'chinng'], 'budgets': (19.99978371435434, 49.995136552612166), 'delay': 3.999956742870868}, 'f0': {'path': ['washng', 'nycmng', 'chinng'], 'budgets': (122.99992961990863, 146.99926898026638), 'delay': 61.499964809954314}}","{('atlang', 'washng'): 48, ('iplsng', 'atlang'): 106, ('chinng', 'iplsng'): 17, ('washng', 'nycmng'): 40, ('kscyng', 'iplsng'): 74, ('dnvrng', 'kscyng'): 48, ('hstnng', 'kscyng'): 42, ('losang', 'hstnng'): 26, ('snvang', 'losang'): 26, ('kscyng', 'dnvrng'): 23, ('atlang', 'hstnng'): 22, ('sttlng', 'dnvrng'): 30, ('snvang', 'sttlng'): 30, ('losang', 'snvang'): 30, ('iplsng', 'kscyng'): 7, ('atlang', 'iplsng'): 14, ('atlam5', 'atlang'): 20, ('atlang', 'atlam5'): 19, ('nycmng', 'chinng'): 22, ('sttlng', 'snvang'): 16, ('iplsng', 'chinng'): 1}"
20240213-105429,infrAbilene,20,12,30,0.015435133,104792.0,"{'f19': {'path': ['iplsng', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (60.999864357775564, 88.99652387443409), 'delay': 12.199972871555113}, 'f18': {'path': ['kscyng', 'dnvrng'], 'budgets': (125.9999797979798, 151.99951515151514), 'delay': 125.9999797979798}, 'f17': {'path': ['nycmng', 'washng', 'atlang', 'hstnng', 'losang'], 'budgets': (110.99982502097482, 130.99608997706508), 'delay': 27.749956255243706}, 'f16': {'path': ['nycmng', 'washng', 'atlang', 'iplsng'], 'budgets': (66.9998681932142, 96.99739587723812), 'delay': 22.333289397738067}, 'f15': {'path': ['atlam5', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (81.99987631143013, 119.99676882418201), 'delay': 16.399975262286027}, 'f14': {'path': ['atlam5', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (65.99987631143013, 95.99676882418201), 'delay': 13.199975262286026}, 'f13': {'path': ['chinng', 'nycmng', 'washng', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (86.9997595994211, 120.99508295605847), 'delay': 12.428537085631586}, 'f12': {'path': ['atlam5', 'atlang', 'hstnng', 'losang'], 'budgets': (60.99990907992264, 80.99741666151519), 'delay': 20.33330302664088}, 'f11': {'path': ['snvang', 'losang'], 'budgets': (41.999981481481484, 61.999611111111115), 'delay': 41.999981481481484}, 'f10': {'path': ['chinng', 'nycmng', 'washng', 'atlang', 'hstnng', 'losang'], 'budgets': (90.9997923679136, 124.99573079339163), 'delay': 18.19995847358272}, 'f9': {'path': ['losang', 'snvang', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'washng', 'nycmng', 'chinng'], 'budgets': (82.99974108090258, 116.99404224830134), 'delay': 10.374967635112823}, 'f8': {'path': ['atlam5', 'atlang'], 'budgets': (38.99998210290828, 76.99976733780761), 'delay': 38.99998210290828}, 'f7': {'path': ['dnvrng', 'snvang', 'losang', 'hstnng', 'kscyng', 'iplsng', 'atlang', 'washng'], 'budgets': (70.99966704182368, 92.99202991600107), 'delay': 10.142809577403384}, 'f6': {'path': ['washng', 'atlang', 'iplsng'], 'budgets': (69.99992336562799, 103.99811311861743), 'delay': 34.999961682813996}, 'f5': {'path': ['snvang', 'dnvrng'], 'budgets': (110.99997122302159, 146.99939568345323), 'delay': 110.99997122302159}, 'f4': {'path': ['sttlng', 'snvang', 'losang', 'hstnng', 'kscyng', 'iplsng', 'chinng'], 'budgets': (17.999654892198503, 53.9930970727574), 'delay': 2.999942482033084}, 'f3': {'path': ['atlang', 'hstnng', 'kscyng', 'iplsng', 'chinng', 'nycmng'], 'budgets': (36.99965611073852, 62.99243456321884), 'delay': 7.399931222147704}, 'f2': {'path': ['washng', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (8.999852032690232, 42.99626075258203), 'delay': 1.7999704065380464}, 'f1': {'path': ['atlam5', 'atlang', 'iplsng'], 'budgets': (26.999952252162007, 48.9987225616882), 'delay': 13.499976126081004}, 'f0': {'path': ['hstnng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (84.99993765126743, 120.99846208114617), 'delay': 28.333312550422477}}","{('dnvrng', 'snvang'): 36, ('kscyng', 'dnvrng'): 46, ('hstnng', 'kscyng'): 80, ('atlang', 'hstnng'): 58, ('iplsng', 'atlang'): 18, ('hstnng', 'losang'): 21, ('washng', 'atlang'): 47, ('nycmng', 'washng'): 30, ('atlang', 'iplsng'): 45, ('atlam5', 'atlang'): 51, ('chinng', 'nycmng'): 26, ('snvang', 'losang'): 38, ('nycmng', 'chinng'): 8, ('washng', 'nycmng'): 8, ('atlang', 'washng'): 23, ('hstnng', 'atlang'): 8, ('kscyng', 'hstnng'): 8, ('dnvrng', 'kscyng'): 8, ('snvang', 'dnvrng'): 18, ('losang', 'snvang'): 8, ('kscyng', 'iplsng'): 40, ('losang', 'hstnng'): 27, ('iplsng', 'chinng'): 25, ('sttlng', 'snvang'): 12, ('dnvrng', 'sttlng'): 19}"
20240213-105430,infrAbilene,25,12,30,0.02674667,135190.0,"{'f24': {'path': ['hstnng', 'kscyng', 'iplsng', 'atlang', 'atlam5'], 'budgets': (77.99986042494369, 113.99466853252511), 'delay': 19.499965106235923}, 'f23': {'path': ['iplsng', 'chinng'], 'budgets': (123.99994405594406, 155.9982097902098), 'delay': 123.99994405594406}, 'f22': {'path': ['losang', 'hstnng', 'kscyng', 'iplsng', 'atlang', 'washng', 'nycmng'], 'budgets': (59.99976567631523, 91.99228033854946), 'delay': 9.999960946052537}, 'f21': {'path': ['iplsng', 'kscyng', 'hstnng', 'atlang', 'washng'], 'budgets': (84.99987242981197, 108.9949777345292), 'delay': 21.249968107452993}, 'f20': {'path': ['kscyng', 'hstnng', 'losang'], 'budgets': (120.99994548779769, 152.9973123045761), 'delay': 60.499972743898844}, 'f19': {'path': ['hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (107.99986373375258, 135.9956413803768), 'delay': 35.99995457791753}, 'f18': {'path': ['iplsng', 'kscyng', 'hstnng', 'atlang', 'atlam5'], 'budgets': (30.999912734822853, 60.99642871492136), 'delay': 7.749978183705713}, 'f17': {'path': ['chinng', 'iplsng', 'kscyng', 'hstnng', 'atlang', 'washng'], 'budgets': (60.99981648575603, 94.99425046180194), 'delay': 12.199963297151205}, 'f16': {'path': ['atlang', 'hstnng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (79.99988214532667, 103.99554293796417), 'delay': 19.999970536331666}, 'f15': {'path': ['iplsng', 'kscyng', 'hstnng', 'losang'], 'budgets': (37.99991721924644, 63.99640771093653), 'delay': 12.666639073082147}, 'f14': {'path': ['snvang', 'sttlng', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'atlam5'], 'budgets': (41.999842236433814, 71.99609950798637), 'delay': 6.999973706072303}, 'f13': {'path': ['dnvrng', 'kscyng', 'hstnng'], 'budgets': (83.99993992422877, 115.9983875157857), 'delay': 41.999969962114385}, 'f12': {'path': ['losang', 'hstnng', 'kscyng', 'iplsng', 'atlang', 'washng', 'nycmng'], 'budgets': (47.99976567631523, 67.99228033854946), 'delay': 7.999960946052538}, 'f11': {'path': ['dnvrng', 'kscyng'], 'budgets': (119.99995652173914, 153.99921739130434), 'delay': 119.99995652173914}, 'f10': {'path': ['sttlng', 'snvang', 'dnvrng', 'kscyng', 'hstnng', 'atlang'], 'budgets': (32.99981846278122, 54.99630572914972), 'delay': 6.599963692556244}, 'f9': {'path': ['losang', 'hstnng', 'kscyng', 'iplsng', 'atlang', 'washng', 'nycmng'], 'budgets': (73.99976567631523, 105.99228033854946), 'delay': 12.333294279385873}, 'f8': {'path': ['losang', 'hstnng', 'kscyng', 'iplsng', 'chinng'], 'budgets': (53.9998612751905, 85.99537644956855), 'delay': 13.499965318797624}, 'f7': {'path': ['iplsng', 'kscyng', 'hstnng', 'atlang', 'atlam5'], 'budgets': (26.99991273482285, 52.99642871492135), 'delay': 6.7499781837057125}, 'f6': {'path': ['atlam5', 'atlang'], 'budgets': (45.999981481481484, 83.99977777777778), 'delay': 45.999981481481484}, 'f5': {'path': ['nycmng', 'washng', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (60.99976450070053, 80.99339033226298), 'delay': 10.166627416783422}, 'f4': {'path': ['chinng', 'nycmng'], 'budgets': (47.9999, 71.9987), 'delay': 47.9999}, 'f3': {'path': ['atlang', 'hstnng'], 'budgets': (92.99997611940299, 124.99914029850747), 'delay': 92.99997611940299}, 'f2': {'path': ['nycmng', 'washng'], 'budgets': (62.99998347107438, 96.99978512396694), 'delay': 62.99998347107438}, 'f1': {'path': ['chinng', 'iplsng', 'kscyng', 'hstnng', 'losang'], 'budgets': (66.99986127519051, 92.99568043820928), 'delay': 16.749965318797628}, 'f0': {'path': ['hstnng', 'kscyng', 'iplsng', 'atlang', 'washng'], 'budgets': (28.99982011993278, 52.99321755213293), 'delay': 7.249955029983195}}","{('atlang', 'atlam5'): 25, ('iplsng', 'atlang'): 56, ('kscyng', 'iplsng'): 70, ('hstnng', 'kscyng'): 97, ('iplsng', 'chinng'): 28, ('washng', 'nycmng'): 35, ('atlang', 'washng'): 59, ('losang', 'hstnng'): 49, ('hstnng', 'atlang'): 41, ('kscyng', 'hstnng'): 73, ('iplsng', 'kscyng'): 39, ('hstnng', 'losang'): 29, ('dnvrng', 'snvang'): 19, ('kscyng', 'dnvrng'): 27, ('chinng', 'iplsng'): 6, ('dnvrng', 'sttlng'): 8, ('atlang', 'hstnng'): 36, ('dnvrng', 'kscyng'): 34, ('sttlng', 'dnvrng'): 3, ('snvang', 'sttlng'): 3, ('snvang', 'dnvrng'): 13, ('sttlng', 'snvang'): 13, ('atlam5', 'atlang'): 12, ('washng', 'atlang'): 15, ('nycmng', 'washng'): 18, ('chinng', 'nycmng'): 5}"
20240213-105430,infrAtlanta,1,15,44,0.010145294,36555.0,"{'f0': {'path': ['n14', 'n7'], 'budgets': (63.99997530864198, 95.99995061728396), 'delay': 63.99997530864198}}","{('n14', 'n7'): 10}"
20240213-105430,infrAtlanta,2,15,44,0.011970467,40746.0,"{'f1': {'path': ['n6', 'n13', 'n14', 'n7', 'n10', 'n9', 'n8', 'n3'], 'budgets': (17.99970081401141, 45.998567899844296), 'delay': 2.571385830573058}, 'f0': {'path': ['n10', 'n9', 'n8', 'n1', 'n6', 'n13', 'n14'], 'budgets': (96.9996822302718, 124.99845347940132), 'delay': 16.1666137050453}}","{('n8', 'n3'): 17, ('n9', 'n8'): 36, ('n10', 'n9'): 36, ('n7', 'n10'): 17, ('n14', 'n7'): 17, ('n13', 'n14'): 36, ('n6', 'n13'): 36, ('n1', 'n6'): 19, ('n8', 'n1'): 19}"
20240213-105430,infrAtlanta,5,15,44,0.011572462,46044.0,"{'f4': {'path': ['n7', 'n1', 'n6', 'n2'], 'budgets': (61.99982567533282, 93.99814564221715), 'delay': 20.666608558444274}, 'f3': {'path': ['n9', 'n10', 'n7', 'n1', 'n6', 'n13', 'n11'], 'budgets': (66.99970008104621, 102.99722426476082), 'delay': 11.16661668017437}, 'f2': {'path': ['n9', 'n10', 'n7', 'n1', 'n6', 'n4'], 'budgets': (54.99979901096043, 82.99795901844828), 'delay': 10.999959802192086}, 'f1': {'path': ['n4', 'n6', 'n2', 'n5', 'n3', 'n8', 'n9', 'n10', 'n7'], 'budgets': (92.9997020961343, 116.998618068962), 'delay': 11.624962762016787}, 'f0': {'path': ['n1', 'n8'], 'budgets': (101.99994904458599, 133.99943949044587), 'delay': 101.99994904458599}}","{('n6', 'n2'): 17, ('n1', 'n6'): 28, ('n7', 'n1'): 28, ('n13', 'n11'): 9, ('n6', 'n13'): 9, ('n10', 'n7'): 35, ('n9', 'n10'): 35, ('n6', 'n4'): 14, ('n8', 'n9'): 12, ('n3', 'n8'): 12, ('n5', 'n3'): 12, ('n2', 'n5'): 12, ('n4', 'n6'): 12, ('n1', 'n8'): 2}"
