Timestamp,Infr,Flows,Nodes,Edges,Time,Inferences,Output,Allocation
20240208-142837,infrAbilene,1,12,30,0.010819861000000002,38329.0,"{'f0': {'path': ['nycmng', 'chinng', 'iplsng', 'atlang', 'hstnng', 'kscyng', 'dnvrng'], 'budgets': (46.99985147867761, 80.99955443603285), 'delay': 7.833308579779602}}","{('kscyng', 'dnvrng'): 8, ('hstnng', 'kscyng'): 8, ('atlang', 'hstnng'): 8, ('iplsng', 'atlang'): 8, ('chinng', 'iplsng'): 8, ('nycmng', 'chinng'): 8}"
20240208-142838,infrAbilene,2,12,30,0.010357244000000002,39958.0,"{'f1': {'path': ['chinng', 'iplsng', 'kscyng', 'hstnng'], 'budgets': (65.99994842774397, 87.99974213871987), 'delay': 21.999982809247992}, 'f0': {'path': ['sttlng', 'snvang', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'iplsng', 'chinng'], 'budgets': (37.99970608545192, 67.99921987084949), 'delay': 5.428529440778846}}","{('kscyng', 'hstnng'): 25, ('iplsng', 'kscyng'): 17, ('chinng', 'iplsng'): 17, ('iplsng', 'chinng'): 8, ('atlang', 'iplsng'): 8, ('hstnng', 'atlang'): 8, ('dnvrng', 'kscyng'): 8, ('snvang', 'dnvrng'): 8, ('sttlng', 'snvang'): 8}"
20240208-142838,infrAbilene,5,12,30,0.010838517,41392.0,"{'f4': {'path': ['atlam5', 'atlang', 'iplsng', 'chinng'], 'budgets': (28.999840000000006, 60.999379710144936), 'delay': 9.666613333333336}, 'f3': {'path': ['kscyng', 'dnvrng'], 'budgets': (120.99998086124403, 154.99984688995215), 'delay': 120.99998086124403}, 'f2': {'path': ['atlam5', 'atlang', 'hstnng'], 'budgets': (109.99993122807017, 135.99952982456142), 'delay': 54.999965614035084}, 'f1': {'path': ['losang', 'snvang', 'dnvrng', 'kscyng'], 'budgets': (112.99992336113395, 148.99967438962193), 'delay': 37.66664112037798}, 'f0': {'path': ['dnvrng', 'kscyng', 'hstnng', 'atlang', 'washng'], 'budgets': (86.99985926338043, 112.99900042283298), 'delay': 21.749964815845107}}","{('iplsng', 'chinng'): 19, ('atlang', 'iplsng'): 19, ('atlam5', 'atlang'): 24, ('kscyng', 'dnvrng'): 11, ('atlang', 'hstnng'): 5, ('dnvrng', 'kscyng'): 15, ('snvang', 'dnvrng'): 12, ('losang', 'snvang'): 12, ('atlang', 'washng'): 3, ('hstnng', 'atlang'): 3, ('kscyng', 'hstnng'): 3}"
20240208-142838,infrAbilene,10,12,30,0.012389141999999999,59663.0,"{'f9': {'path': ['sttlng', 'dnvrng', 'snvang', 'losang', 'hstnng', 'atlang', 'washng', 'nycmng', 'chinng'], 'budgets': (44.999744790872995, 78.99698689020398), 'delay': 5.624968098859124}, 'f8': {'path': ['nycmng', 'chinng', 'iplsng', 'kscyng', 'hstnng'], 'budgets': (32.99990347648605, 52.99843324744163), 'delay': 8.249975869121512}, 'f7': {'path': ['hstnng', 'atlang', 'washng', 'nycmng', 'chinng', 'iplsng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (56.999805956338264, 84.99709974852544), 'delay': 7.124975744542283}, 'f6': {'path': ['sttlng', 'dnvrng', 'kscyng'], 'budgets': (85.99995111579493, 105.99938173683141), 'delay': 42.999975557897464}, 'f5': {'path': ['chinng', 'nycmng', 'washng'], 'budgets': (67.99993479678332, 103.99889154531625), 'delay': 33.99996739839166}, 'f4': {'path': ['nycmng', 'chinng', 'iplsng', 'kscyng', 'hstnng'], 'budgets': (57.999903476486054, 81.99843324744164), 'delay': 14.499975869121513}, 'f3': {'path': ['atlang', 'washng', 'nycmng', 'chinng', 'iplsng', 'kscyng', 'dnvrng', 'snvang', 'losang'], 'budgets': (35.99980320020583, 65.99712274970302), 'delay': 4.499975400025729}, 'f2': {'path': ['washng', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (31.999888844656716, 57.99836539876603), 'delay': 6.399977768931343}, 'f1': {'path': ['iplsng', 'kscyng', 'hstnng'], 'budgets': (109.99994756490024, 143.99918275048276), 'delay': 54.99997378245012}, 'f0': {'path': ['losang', 'snvang', 'sttlng'], 'budgets': (60.99991017621044, 84.99898645768887), 'delay': 30.49995508810522}}","{('nycmng', 'chinng'): 61, ('washng', 'nycmng'): 34, ('atlang', 'washng'): 34, ('hstnng', 'atlang'): 30, ('losang', 'hstnng'): 19, ('snvang', 'losang'): 23, ('dnvrng', 'snvang'): 34, ('sttlng', 'dnvrng'): 28, ('kscyng', 'hstnng'): 39, ('iplsng', 'kscyng'): 54, ('chinng', 'iplsng'): 42, ('kscyng', 'dnvrng'): 22, ('dnvrng', 'kscyng'): 9, ('nycmng', 'washng'): 19, ('chinng', 'nycmng'): 19, ('dnvrng', 'sttlng'): 7, ('hstnng', 'kscyng'): 7, ('atlang', 'hstnng'): 7, ('washng', 'atlang'): 7, ('snvang', 'sttlng'): 13, ('losang', 'snvang'): 13}"
20240208-142838,infrAbilene,15,12,30,0.013704356999999999,67638.0,"{'f14': {'path': ['kscyng', 'hstnng', 'losang'], 'budgets': (108.99991120841696, 144.99796776743904), 'delay': 54.49995560420848}, 'f13': {'path': ['sttlng', 'snvang', 'dnvrng', 'kscyng', 'iplsng'], 'budgets': (94.99985888711788, 126.99798083437285), 'delay': 23.74996472177947}, 'f12': {'path': ['hstnng', 'kscyng', 'iplsng', 'atlang', 'atlam5'], 'budgets': (107.99983527490186, 139.99616356640553), 'delay': 26.999958818725464}, 'f11': {'path': ['iplsng', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (96.99983814476103, 124.99661623454072), 'delay': 19.399967628952204}, 'f10': {'path': ['dnvrng', 'kscyng', 'hstnng', 'atlang', 'iplsng', 'chinng', 'nycmng'], 'budgets': (55.99974912875264, 93.99528006445992), 'delay': 9.333291521458774}, 'f9': {'path': ['hstnng', 'atlang'], 'budgets': (82.99997427652733, 112.99943408360129), 'delay': 82.99997427652733}, 'f8': {'path': ['atlam5', 'atlang'], 'budgets': (123.9999595959596, 153.99963636363634), 'delay': 123.9999595959596}, 'f7': {'path': ['chinng', 'nycmng', 'washng'], 'budgets': (81.99996521049351, 107.99986084197405), 'delay': 40.99998260524676}, 'f6': {'path': ['iplsng', 'atlang'], 'budgets': (61.99997026022305, 81.99940520446097), 'delay': 61.99997026022305}, 'f5': {'path': ['hstnng', 'kscyng', 'iplsng', 'atlang', 'atlam5'], 'budgets': (60.999835274901855, 82.99616356640553), 'delay': 15.249958818725464}, 'f4': {'path': ['atlang', 'iplsng', 'kscyng'], 'budgets': (105.99991508780926, 139.9981233175234), 'delay': 52.99995754390463}, 'f3': {'path': ['sttlng', 'snvang', 'dnvrng', 'kscyng', 'hstnng', 'atlang'], 'budgets': (98.999848927192, 130.99779324309728), 'delay': 19.7999697854384}, 'f2': {'path': ['losang', 'hstnng', 'kscyng'], 'budgets': (35.999911208416954, 65.99888609134587), 'delay': 17.999955604208477}, 'f1': {'path': ['atlang', 'iplsng'], 'budgets': (121.99997026022305, 147.99922676579925), 'delay': 121.99997026022305}, 'f0': {'path': ['hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (61.999893608010645, 97.99787984036914), 'delay': 20.666631202670214}}","{('hstnng', 'losang'): 11, ('kscyng', 'hstnng'): 29, ('kscyng', 'iplsng'): 18, ('dnvrng', 'kscyng'): 27, ('snvang', 'dnvrng'): 23, ('sttlng', 'snvang'): 23, ('atlang', 'atlam5'): 9, ('iplsng', 'atlang'): 19, ('hstnng', 'kscyng'): 21, ('dnvrng', 'snvang'): 10, ('kscyng', 'dnvrng'): 10, ('atlang', 'hstnng'): 1, ('chinng', 'nycmng'): 21, ('iplsng', 'chinng'): 4, ('atlang', 'iplsng'): 36, ('hstnng', 'atlang'): 24, ('atlam5', 'atlang'): 19, ('nycmng', 'washng'): 17, ('iplsng', 'kscyng'): 18, ('losang', 'hstnng'): 2}"
20240208-142838,infrAbilene,20,12,30,0.015333975,92228.0,"{'f19': {'path': ['losang', 'hstnng', 'atlang', 'atlam5'], 'budgets': (64.9998567926258, 102.9956893117591), 'delay': 21.66661893087527}, 'f18': {'path': ['atlam5', 'atlang', 'hstnng', 'kscyng'], 'budgets': (40.999861130620154, 74.99793148363541), 'delay': 13.666620376873384}, 'f17': {'path': ['nycmng', 'washng', 'atlang', 'hstnng', 'kscyng'], 'budgets': (22.999865742973217, 54.997046038215586), 'delay': 5.749966435743304}, 'f16': {'path': ['snvang', 'dnvrng', 'kscyng', 'iplsng'], 'budgets': (96.99983738753566, 134.9971315284178), 'delay': 32.33327912917856}, 'f15': {'path': ['atlang', 'iplsng'], 'budgets': (40.999934959349595, 72.99791869918698), 'delay': 40.999934959349595}, 'f14': {'path': ['snvang', 'sttlng'], 'budgets': (60.99998218262806, 88.99982182628062), 'delay': 60.99998218262806}, 'f13': {'path': ['atlam5', 'atlang'], 'budgets': (66.99990361445784, 86.99932530120482), 'delay': 66.99990361445784}, 'f12': {'path': ['atlang', 'hstnng', 'kscyng'], 'budgets': (87.99995751616234, 119.9986061824306), 'delay': 43.99997875808117}, 'f11': {'path': ['hstnng', 'kscyng'], 'budgets': (115.99998283261803, 141.99941630901287), 'delay': 115.99998283261803}, 'f10': {'path': ['losang', 'hstnng'], 'budgets': (115.99997849462366, 149.99963440860216), 'delay': 115.99997849462366}, 'f9': {'path': ['nycmng', 'washng', 'atlang'], 'budgets': (105.99990822681087, 125.99843985578498), 'delay': 52.99995411340544}, 'f8': {'path': ['kscyng', 'hstnng', 'atlang', 'iplsng', 'chinng'], 'budgets': (101.9997797994556, 139.99466176004032), 'delay': 25.4999449498639}, 'f7': {'path': ['dnvrng', 'sttlng', 'snvang', 'losang', 'hstnng', 'atlang', 'iplsng'], 'budgets': (49.99983079930048, 81.99591697603935), 'delay': 8.333305133216747}, 'f6': {'path': ['nycmng', 'washng', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (53.99972461394095, 91.99327184466719), 'delay': 8.99995410232349}, 'f5': {'path': ['atlang', 'hstnng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (17.99981638713007, 47.994831988882204), 'delay': 4.499954096782518}, 'f4': {'path': ['washng', 'nycmng', 'chinng', 'iplsng', 'kscyng', 'hstnng', 'losang'], 'budgets': (90.99979083947355, 118.99679124690127), 'delay': 15.166631806578925}, 'f3': {'path': ['nycmng', 'washng', 'atlang', 'hstnng', 'losang'], 'budgets': (79.99986140497884, 115.99689854640701), 'delay': 19.99996535124471}, 'f2': {'path': ['dnvrng', 'sttlng', 'snvang', 'losang'], 'budgets': (32.99994266178293, 60.999224627743885), 'delay': 10.999980887260977}, 'f1': {'path': ['hstnng', 'atlang', 'iplsng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (91.99974810569837, 121.99293680736942), 'delay': 18.399949621139676}, 'f0': {'path': ['washng', 'nycmng', 'chinng', 'iplsng', 'kscyng', 'dnvrng'], 'budgets': (10.999704512231851, 40.99450311639223), 'delay': 2.1999409024463703}}","{('atlang', 'atlam5'): 15, ('hstnng', 'atlang'): 38, ('losang', 'hstnng'): 40, ('hstnng', 'kscyng'): 61, ('atlang', 'hstnng'): 49, ('atlam5', 'atlang'): 20, ('washng', 'atlang'): 25, ('nycmng', 'washng'): 25, ('kscyng', 'iplsng'): 19, ('dnvrng', 'kscyng'): 19, ('snvang', 'dnvrng'): 19, ('atlang', 'iplsng'): 30, ('snvang', 'sttlng'): 14, ('iplsng', 'chinng'): 5, ('kscyng', 'hstnng'): 12, ('snvang', 'losang'): 21, ('sttlng', 'snvang'): 21, ('dnvrng', 'sttlng'): 32, ('kscyng', 'dnvrng'): 28, ('hstnng', 'losang'): 12, ('iplsng', 'kscyng'): 26, ('chinng', 'iplsng'): 24, ('nycmng', 'chinng'): 24, ('washng', 'nycmng'): 24}"
20240208-142839,infrAbilene,25,12,30,0.019502471,125049.0,"{'f24': {'path': ['dnvrng', 'snvang', 'losang', 'hstnng', 'kscyng', 'iplsng', 'chinng', 'nycmng'], 'budgets': (34.99974899108953, 64.99460625553702), 'delay': 4.999964141584219}, 'f23': {'path': ['kscyng', 'hstnng', 'atlang', 'washng', 'nycmng', 'chinng'], 'budgets': (92.99984724984238, 116.99493825214236), 'delay': 18.599969449968476}, 'f22': {'path': ['atlam5', 'atlang', 'iplsng'], 'budgets': (62.999946009216394, 88.99844472798978), 'delay': 31.499973004608197}, 'f21': {'path': ['kscyng', 'hstnng', 'atlang'], 'budgets': (63.99995187590188, 83.99825014430014), 'delay': 31.99997593795094}, 'f20': {'path': ['atlam5', 'atlang', 'washng', 'nycmng', 'chinng', 'iplsng', 'kscyng'], 'budgets': (110.99981995747125, 136.99522593096563), 'delay': 18.499969992911875}, 'f19': {'path': ['atlam5', 'atlang', 'washng', 'nycmng', 'chinng'], 'budgets': (22.99987571792082, 48.99647189162597), 'delay': 5.749968929480205}, 'f18': {'path': ['atlang', 'washng', 'nycmng'], 'budgets': (49.999924150918886, 77.99749386323786), 'delay': 24.999962075459443}, 'f17': {'path': ['snvang', 'losang', 'hstnng', 'kscyng', 'iplsng', 'chinng', 'nycmng', 'washng', 'atlang', 'atlam5'], 'budgets': (23.999672903464493, 61.99187941991566), 'delay': 2.666630322607166}, 'f16': {'path': ['atlam5', 'atlang', 'hstnng'], 'budgets': (89.99995761670762, 111.99889742014742), 'delay': 44.99997880835381}, 'f15': {'path': ['snvang', 'sttlng'], 'budgets': (62.99991304347826, 82.9984347826087), 'delay': 62.99991304347826}, 'f14': {'path': ['losang', 'snvang'], 'budgets': (77.99998090692124, 105.9997136038186), 'delay': 77.99998090692124}, 'f13': {'path': ['iplsng', 'atlang'], 'budgets': (54.999965665236054, 88.99924463519314), 'delay': 54.999965665236054}, 'f12': {'path': ['nycmng', 'chinng'], 'budgets': (58.99997122302158, 90.99919424460433), 'delay': 58.99997122302158}, 'f11': {'path': ['hstnng', 'kscyng', 'iplsng'], 'budgets': (76.99993807349423, 98.99776751467711), 'delay': 38.49996903674712}, 'f10': {'path': ['losang', 'snvang', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'washng', 'nycmng', 'chinng'], 'budgets': (28.999787405954514, 62.99408900806449), 'delay': 3.6249734257443142}, 'f9': {'path': ['chinng', 'iplsng', 'kscyng', 'hstnng', 'atlang', 'washng'], 'budgets': (50.999865464111274, 72.99580878134094), 'delay': 10.199973092822255}, 'f8': {'path': ['dnvrng', 'snvang', 'losang'], 'budgets': (78.99996148944551, 102.99946214982505), 'delay': 39.499980744722755}, 'f7': {'path': ['iplsng', 'chinng', 'nycmng', 'washng', 'atlang', 'hstnng'], 'budgets': (41.99985341589851, 71.99587426332491), 'delay': 8.399970683179701}, 'f6': {'path': ['kscyng', 'hstnng', 'atlang', 'washng'], 'budgets': (37.99992122456087, 73.99705474200128), 'delay': 12.666640408186957}, 'f5': {'path': ['nycmng', 'washng', 'atlang', 'hstnng'], 'budgets': (33.99990142364616, 53.99695921075158), 'delay': 11.33330047454872}, 'f4': {'path': ['hstnng', 'kscyng'], 'budgets': (82.9999746031746, 118.99900952380953), 'delay': 82.9999746031746}, 'f3': {'path': ['nycmng', 'washng', 'atlang', 'hstnng', 'kscyng'], 'budgets': (106.99987602682079, 130.99596873456113), 'delay': 26.749969006705197}, 'f2': {'path': ['sttlng', 'dnvrng', 'snvang', 'losang', 'hstnng', 'kscyng', 'iplsng'], 'budgets': (40.99976950742825, 74.99555374591903), 'delay': 6.833294917904708}, 'f1': {'path': ['washng', 'atlang', 'hstnng', 'kscyng'], 'budgets': (76.9999212245609, 110.99723427128428), 'delay': 25.666640408186964}, 'f0': {'path': ['hstnng', 'kscyng'], 'budgets': (80.9999746031746, 104.99900952380953), 'delay': 80.9999746031746}}","{('chinng', 'nycmng'): 35, ('iplsng', 'chinng'): 35, ('kscyng', 'iplsng'): 52, ('hstnng', 'kscyng'): 89, ('losang', 'hstnng'): 33, ('snvang', 'losang'): 40, ('dnvrng', 'snvang'): 30, ('nycmng', 'chinng'): 28, ('washng', 'nycmng'): 37, ('atlang', 'washng'): 43, ('hstnng', 'atlang'): 18, ('kscyng', 'hstnng'): 18, ('atlang', 'iplsng'): 5, ('atlam5', 'atlang'): 34, ('iplsng', 'kscyng'): 16, ('chinng', 'iplsng'): 16, ('atlang', 'atlam5'): 10, ('washng', 'atlang'): 51, ('nycmng', 'washng'): 46, ('atlang', 'hstnng'): 51, ('snvang', 'sttlng'): 17, ('losang', 'snvang'): 22, ('iplsng', 'atlang'): 7, ('dnvrng', 'kscyng'): 4, ('snvang', 'dnvrng'): 4, ('sttlng', 'dnvrng'): 9}"
20240208-142839,infrAtlanta,1,15,44,0.010366552999999999,38751.0,"{'f0': {'path': ['n6', 'n13', 'n14', 'n7', 'n10', 'n9', 'n8', 'n3'], 'budgets': (-8.000213073760758, 27.99936077871773), 'delay': 0}}","{('n8', 'n3'): 11, ('n9', 'n8'): 11, ('n10', 'n9'): 11, ('n7', 'n10'): 11, ('n14', 'n7'): 11, ('n13', 'n14'): 11, ('n6', 'n13'): 11}"
20240208-142839,infrAtlanta,2,15,44,0.011101975,41001.0,"{'f1': {'path': ['n13', 'n6', 'n4', 'n5', 'n3', 'n8'], 'budgets': (75.99985851189365, 99.9994152521528), 'delay': 15.199971702378729}, 'f0': {'path': ['n8', 'n9', 'n10', 'n7', 'n14', 'n11', 'n13', 'n6', 'n2'], 'budgets': (5.999687284357146, 39.998443026464926), 'delay': 0.7499609105446432}}","{('n3', 'n8'): 1, ('n5', 'n3'): 1, ('n4', 'n5'): 1, ('n6', 'n4'): 1, ('n13', 'n6'): 18, ('n6', 'n2'): 17, ('n11', 'n13'): 17, ('n14', 'n11'): 17, ('n7', 'n14'): 17, ('n10', 'n7'): 17, ('n9', 'n10'): 17, ('n8', 'n9'): 17}"
20240208-142839,infrAtlanta,5,15,44,0.010782983999999999,43724.0,"{'f4': {'path': ['n3', 'n2'], 'budgets': (125.9999649122807, 155.9998245614035), 'delay': 125.9999649122807}, 'f3': {'path': ['n13', 'n14', 'n7', 'n10'], 'budgets': (77.9998750024554, 107.9990000196432), 'delay': 25.9999583341518}, 'f2': {'path': ['n10', 'n9', 'n8', 'n3', 'n5'], 'budgets': (44.99986874223084, 80.99941662273211), 'delay': 11.24996718555771}, 'f1': {'path': ['n13', 'n14', 'n7', 'n1'], 'budgets': (45.999878250380334, 79.99902600304269), 'delay': 15.333292750126779}, 'f0': {'path': ['n11', 'n13', 'n14', 'n7', 'n1', 'n6', 'n4', 'n5'], 'budgets': (1.9998074714206213, 33.99877818944514), 'delay': 0.28568678163151734}}","{('n3', 'n2'): 11, ('n7', 'n10'): 14, ('n14', 'n7'): 41, ('n13', 'n14'): 41, ('n3', 'n5'): 2, ('n8', 'n3'): 2, ('n9', 'n8'): 2, ('n10', 'n9'): 2, ('n7', 'n1'): 27, ('n4', 'n5'): 12, ('n6', 'n4'): 12, ('n1', 'n6'): 12, ('n11', 'n13'): 12}"
