Timestamp,Infr,Flows,Nodes,Edges,Time,Inferences,Output,Allocation
20240220-085248,infrAbilene,1,12,30,0.010693782,38512.0,"{'f0': {'path': ['snvang', 'dnvrng', 'kscyng'], 'budgets': (34.9999176980198, 54.9998353960396), 'delay': 17.4999588490099}}","{('dnvrng', 'kscyng'): 12, ('snvang', 'dnvrng'): 12}"
20240220-085248,infrAbilene,2,12,30,0.011353333,42946.0,"{'f1': {'path': ['atlam5', 'atlang', 'iplsng', 'chinng', 'nycmng'], 'budgets': (77.99984055737303, 113.9994816324772), 'delay': 19.49996013934326}, 'f0': {'path': ['chinng', 'iplsng', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (35.999809595450095, 63.99944227535961), 'delay': 5.9999682659083495}}","{('chinng', 'nycmng'): 9, ('iplsng', 'chinng'): 9, ('atlang', 'iplsng'): 9, ('atlam5', 'atlang'): 9, ('dnvrng', 'sttlng'): 10, ('kscyng', 'dnvrng'): 10, ('hstnng', 'kscyng'): 10, ('atlang', 'hstnng'): 10, ('iplsng', 'atlang'): 10, ('chinng', 'iplsng'): 10}"
20240220-085248,infrAbilene,5,12,30,0.011385137000000002,44001.0,"{'f4': {'path': ['atlam5', 'atlang', 'hstnng'], 'budgets': (31.999954642584186, 51.999677881240935), 'delay': 15.999977321292093}, 'f3': {'path': ['iplsng', 'kscyng', 'hstnng', 'atlang', 'washng'], 'budgets': (49.999904054480574, 83.99899521918856), 'delay': 12.499976013620143}, 'f2': {'path': ['hstnng', 'atlang', 'iplsng', 'chinng'], 'budgets': (77.99990591492411, 105.99897941502182), 'delay': 25.999968638308037}, 'f1': {'path': ['kscyng', 'iplsng', 'atlang', 'hstnng', 'losang'], 'budgets': (22.99990388739852, 42.99900982989511), 'delay': 5.74997597184963}, 'f0': {'path': ['nycmng', 'chinng', 'iplsng', 'kscyng', 'hstnng'], 'budgets': (91.99990658450403, 121.99942968764923), 'delay': 22.999976646126008}}","{('atlang', 'hstnng'): 23, ('atlam5', 'atlang'): 9, ('atlang', 'washng'): 6, ('hstnng', 'atlang'): 12, ('kscyng', 'hstnng'): 9, ('iplsng', 'kscyng'): 9, ('iplsng', 'chinng'): 6, ('atlang', 'iplsng'): 6, ('hstnng', 'losang'): 14, ('iplsng', 'atlang'): 14, ('kscyng', 'iplsng'): 14, ('chinng', 'iplsng'): 3, ('nycmng', 'chinng'): 3}"
20240220-085248,infrAbilene,10,12,30,0.011968137999999998,54260.0,"{'f9': {'path': ['chinng', 'iplsng', 'atlang', 'washng'], 'budgets': (31.999872624082137, 51.998528425461615), 'delay': 10.666624208027379}, 'f8': {'path': ['washng', 'atlang', 'iplsng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (90.99980474235352, 110.99734001029617), 'delay': 18.199960948470704}, 'f7': {'path': ['hstnng', 'losang', 'snvang', 'sttlng'], 'budgets': (102.99991976571967, 138.99947766486184), 'delay': 34.33330658857322}, 'f6': {'path': ['kscyng', 'dnvrng', 'snvang', 'losang', 'hstnng', 'atlang', 'atlam5'], 'budgets': (65.99978663639564, 89.99802400823764), 'delay': 10.999964439399273}, 'f5': {'path': ['iplsng', 'kscyng'], 'budgets': (116.99996610169491, 146.99952542372878), 'delay': 116.99996610169491}, 'f4': {'path': ['washng', 'atlang', 'iplsng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (102.99980450530595, 124.99733763982044), 'delay': 20.599960901061188}, 'f3': {'path': ['atlang', 'washng'], 'budgets': (100.99998202247191, 124.99974831460675), 'delay': 100.99998202247191}, 'f2': {'path': ['washng', 'atlang', 'iplsng', 'kscyng', 'dnvrng'], 'budgets': (69.99982240239767, 93.99751661073766), 'delay': 17.499955600599417}, 'f1': {'path': ['nycmng', 'chinng', 'iplsng', 'kscyng'], 'budgets': (49.99989813632695, 75.99925226355565), 'delay': 16.66663271210898}, 'f0': {'path': ['losang', 'snvang'], 'budgets': (91.999983014862, 119.99988110403397), 'delay': 91.999983014862}}","{('atlang', 'washng'): 28, ('iplsng', 'atlang'): 9, ('chinng', 'iplsng'): 10, ('dnvrng', 'sttlng'): 7, ('kscyng', 'dnvrng'): 43, ('iplsng', 'kscyng'): 42, ('atlang', 'iplsng'): 27, ('washng', 'atlang'): 27, ('snvang', 'sttlng'): 16, ('losang', 'snvang'): 35, ('hstnng', 'losang'): 16, ('atlang', 'atlam5'): 16, ('hstnng', 'atlang'): 16, ('losang', 'hstnng'): 16, ('snvang', 'losang'): 16, ('dnvrng', 'snvang'): 18, ('nycmng', 'chinng'): 1}"
20240220-085249,infrAbilene,15,12,30,0.012844403999999999,78308.0,"{'f14': {'path': ['washng', 'atlang', 'hstnng', 'losang', 'snvang', 'sttlng'], 'budgets': (33.99987154188109, 71.99765759016049), 'delay': 6.7999743083762185}, 'f13': {'path': ['chinng', 'iplsng', 'kscyng'], 'budgets': (50.99995330000847, 82.99918102177412), 'delay': 25.499976650004236}, 'f12': {'path': ['dnvrng', 'snvang', 'losang', 'hstnng', 'atlang', 'washng'], 'budgets': (38.999864843402655, 64.9977159640595), 'delay': 7.799972968680531}, 'f11': {'path': ['chinng', 'iplsng', 'kscyng', 'hstnng', 'atlang', 'washng'], 'budgets': (12.999891952463114, 44.99799345771571), 'delay': 2.599978390492623}, 'f10': {'path': ['atlam5', 'atlang', 'iplsng'], 'budgets': (119.99986714685875, 141.99818967587035), 'delay': 59.999933573429374}, 'f9': {'path': ['nycmng', 'chinng', 'iplsng'], 'budgets': (59.99995040635041, 89.99935271215271), 'delay': 29.999975203175204}, 'f8': {'path': ['dnvrng', 'snvang', 'losang', 'hstnng', 'atlang', 'washng', 'nycmng', 'chinng'], 'budgets': (16.999808899346714, 54.996932747276276), 'delay': 2.428544128478102}, 'f7': {'path': ['washng', 'atlang', 'hstnng', 'losang', 'snvang', 'sttlng'], 'budgets': (79.9998715418811, 107.9976575901605), 'delay': 15.99997430837622}, 'f6': {'path': ['atlang', 'hstnng', 'losang'], 'budgets': (80.99993859649123, 106.99874561403509), 'delay': 40.49996929824562}, 'f5': {'path': ['sttlng', 'snvang', 'dnvrng', 'kscyng'], 'budgets': (96.99987533558846, 132.99818612886767), 'delay': 32.333291778529485}, 'f4': {'path': ['sttlng', 'snvang', 'dnvrng', 'kscyng', 'hstnng'], 'budgets': (67.9998567309373, 101.99786984979792), 'delay': 16.999964182734324}, 'f3': {'path': ['kscyng', 'iplsng', 'chinng'], 'budgets': (99.99995330000847, 123.99918447852241), 'delay': 49.999976650004236}, 'f2': {'path': ['snvang', 'losang'], 'budgets': (120.99997026022305, 146.99946468401487), 'delay': 120.99997026022305}, 'f1': {'path': ['hstnng', 'atlang', 'washng', 'nycmng', 'chinng', 'iplsng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (-3.000249163624753, 24.99584507501047), 'delay': 0}, 'f0': {'path': ['snvang', 'dnvrng', 'kscyng', 'iplsng', 'chinng', 'nycmng', 'washng'], 'budgets': (35.999793579269436, 69.99686601537636), 'delay': 5.999965596544906}}","{('snvang', 'sttlng'): 16, ('losang', 'snvang'): 16, ('hstnng', 'losang'): 30, ('atlang', 'hstnng'): 30, ('washng', 'atlang'): 16, ('iplsng', 'kscyng'): 52, ('chinng', 'iplsng'): 68, ('atlang', 'washng'): 70, ('hstnng', 'atlang'): 70, ('losang', 'hstnng'): 37, ('snvang', 'losang'): 50, ('dnvrng', 'snvang'): 37, ('kscyng', 'hstnng'): 20, ('atlang', 'iplsng'): 17, ('atlam5', 'atlang'): 17, ('nycmng', 'chinng'): 50, ('washng', 'nycmng'): 34, ('dnvrng', 'kscyng'): 21, ('snvang', 'dnvrng'): 21, ('sttlng', 'snvang'): 12, ('iplsng', 'chinng'): 21, ('kscyng', 'iplsng'): 21, ('dnvrng', 'sttlng'): 16, ('kscyng', 'dnvrng'): 16, ('nycmng', 'washng'): 9, ('chinng', 'nycmng'): 9}"
20240220-085249,infrAbilene,20,12,30,0.016404909,108529.0,"{'f19': {'path': ['atlam5', 'atlang', 'hstnng', 'kscyng', 'dnvrng'], 'budgets': (38.99990772572437, 68.99770615369664), 'delay': 9.749976931431092}, 'f18': {'path': ['hstnng', 'kscyng'], 'budgets': (98.99998135198135, 132.99919813519813), 'delay': 98.99998135198135}, 'f17': {'path': ['washng', 'atlang', 'atlam5'], 'budgets': (109.99994830157415, 143.99816735708367), 'delay': 54.999974150787075}, 'f16': {'path': ['washng', 'atlang', 'hstnng', 'losang'], 'budgets': (110.99994371558029, 132.9979344327925), 'delay': 36.999981238526765}, 'f15': {'path': ['washng', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (84.99987788256807, 108.99658939227619), 'delay': 16.999975576513613}, 'f14': {'path': ['kscyng', 'hstnng', 'atlang'], 'budgets': (125.99996509181875, 151.99885326056057), 'delay': 62.999982545909376}, 'f13': {'path': ['losang', 'hstnng', 'atlang'], 'budgets': (66.99996724499205, 94.99898741094628), 'delay': 33.499983622496025}, 'f12': {'path': ['kscyng', 'hstnng', 'losang', 'snvang', 'sttlng'], 'budgets': (24.999930322405888, 52.99838431874699), 'delay': 6.249982580601472}, 'f11': {'path': ['hstnng', 'atlang', 'washng', 'nycmng'], 'budgets': (29.999943850507435, 59.99786883899153), 'delay': 9.999981283502478}, 'f10': {'path': ['washng', 'atlang', 'hstnng', 'kscyng'], 'budgets': (48.99994156240699, 72.99784184634113), 'delay': 16.333313854135664}, 'f9': {'path': ['dnvrng', 'sttlng', 'snvang', 'losang', 'hstnng', 'atlang', 'washng', 'nycmng'], 'budgets': (58.99987508257277, 78.9969235964627), 'delay': 8.428553583224682}, 'f8': {'path': ['losang', 'hstnng', 'atlang', 'washng', 'nycmng'], 'budgets': (113.99992735566208, 149.99755543692967), 'delay': 28.49998183891552}, 'f7': {'path': ['hstnng', 'kscyng'], 'budgets': (43.999981351981354, 73.99919813519813), 'delay': 43.999981351981354}, 'f6': {'path': ['atlang', 'hstnng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (27.99991815637926, 63.997563185019835), 'delay': 6.999979539094815}, 'f5': {'path': ['losang', 'hstnng', 'atlang', 'washng', 'nycmng', 'chinng', 'iplsng', 'kscyng', 'dnvrng'], 'budgets': (20.999760267401363, 46.99593073982334), 'delay': 2.6249700334251704}, 'f4': {'path': ['hstnng', 'atlang', 'washng'], 'budgets': (45.999960210425634, 83.99835963653753), 'delay': 22.999980105212817}, 'f3': {'path': ['washng', 'atlang', 'hstnng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (93.99989462696749, 125.9968573026669), 'delay': 18.799978925393496}, 'f2': {'path': ['dnvrng', 'sttlng', 'snvang', 'losang', 'hstnng', 'atlang', 'washng', 'nycmng'], 'budgets': (11.99987508257276, 35.99692359646268), 'delay': 1.7142678689389659}, 'f1': {'path': ['sttlng', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'washng', 'nycmng', 'chinng'], 'budgets': (30.999838663088894, 60.99614721354294), 'delay': 4.428548380441271}, 'f0': {'path': ['nycmng', 'washng', 'atlang', 'hstnng', 'losang'], 'budgets': (77.99992735566208, 111.99768903401949), 'delay': 19.49998183891552}}","{('kscyng', 'dnvrng'): 63, ('hstnng', 'kscyng'): 81, ('atlang', 'hstnng'): 70, ('atlam5', 'atlang'): 7, ('atlang', 'atlam5'): 6, ('washng', 'atlang'): 54, ('hstnng', 'losang'): 21, ('dnvrng', 'snvang'): 16, ('hstnng', 'atlang'): 69, ('kscyng', 'hstnng'): 29, ('losang', 'hstnng'): 40, ('snvang', 'sttlng'): 10, ('losang', 'snvang'): 10, ('washng', 'nycmng'): 40, ('atlang', 'washng'): 49, ('snvang', 'losang'): 11, ('sttlng', 'snvang'): 11, ('dnvrng', 'sttlng'): 38, ('iplsng', 'kscyng'): 13, ('chinng', 'iplsng'): 13, ('nycmng', 'chinng'): 25, ('dnvrng', 'kscyng'): 12, ('sttlng', 'dnvrng'): 12, ('nycmng', 'washng'): 1}"
20240220-085249,infrAbilene,25,12,30,0.016001415999999997,108060.0,"{'f24': {'path': ['sttlng', 'dnvrng', 'kscyng', 'iplsng'], 'budgets': (86.9999325790113, 118.9985644374452), 'delay': 28.9999775263371}, 'f23': {'path': ['nycmng', 'washng', 'atlang', 'hstnng'], 'budgets': (106.99987434802873, 142.9979946542433), 'delay': 35.666624782676244}, 'f22': {'path': ['losang', 'hstnng', 'atlang', 'iplsng', 'chinng', 'nycmng'], 'budgets': (38.99972368950796, 72.99438099421965), 'delay': 7.799944737901592}, 'f21': {'path': ['dnvrng', 'sttlng', 'snvang', 'losang'], 'budgets': (105.99979293672325, 139.99616383572015), 'delay': 35.333264312241084}, 'f20': {'path': ['snvang', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'atlam5'], 'budgets': (34.999730343882774, 58.99305641782504), 'delay': 6.999946068776555}, 'f19': {'path': ['dnvrng', 'sttlng'], 'budgets': (88.99998347107439, 124.99957024793389), 'delay': 88.99998347107439}, 'f18': {'path': ['chinng', 'nycmng'], 'budgets': (116.99988732394367, 144.99830985915492), 'delay': 116.99988732394367}, 'f17': {'path': ['atlam5', 'atlang', 'iplsng', 'kscyng', 'dnvrng', 'sttlng'], 'budgets': (103.99983732659238, 131.9962074244019), 'delay': 20.799967465318478}, 'f16': {'path': ['atlam5', 'atlang'], 'budgets': (39.999926605504584, 69.9988990825688), 'delay': 39.999926605504584}, 'f15': {'path': ['iplsng', 'chinng'], 'budgets': (90.99997173144877, 110.99912367491166), 'delay': 90.99997173144877}, 'f14': {'path': ['losang', 'hstnng', 'atlang', 'iplsng'], 'budgets': (105.99986463411553, 143.99694746015305), 'delay': 35.333288211371844}, 'f13': {'path': ['losang', 'snvang'], 'budgets': (96.99996946564886, 132.99948091603054), 'delay': 96.99996946564886}, 'f12': {'path': ['nycmng', 'washng', 'atlang'], 'budgets': (72.99989694689879, 110.99889860904558), 'delay': 36.49994847344939}, 'f11': {'path': ['iplsng', 'atlang'], 'budgets': (81.9999781420765, 115.99932240437158), 'delay': 81.9999781420765}, 'f10': {'path': ['losang', 'hstnng'], 'budgets': (28.999909090909092, 62.99845454545455), 'delay': 28.999909090909092}, 'f9': {'path': ['washng', 'atlang', 'iplsng', 'kscyng'], 'budgets': (107.99992843205165, 139.9979387970381), 'delay': 35.99997614401722}, 'f8': {'path': ['chinng', 'iplsng', 'atlang', 'atlam5'], 'budgets': (112.99987647902985, 146.99596259628652), 'delay': 37.66662549300995}, 'f7': {'path': ['snvang', 'dnvrng', 'kscyng', 'hstnng', 'atlang', 'atlam5'], 'budgets': (49.99973034388278, 85.99305641782504), 'delay': 9.999946068776556}, 'f6': {'path': ['hstnng', 'atlang', 'iplsng', 'kscyng', 'dnvrng', 'snvang'], 'budgets': (50.999879414550286, 82.99644917411803), 'delay': 10.199975882910056}, 'f5': {'path': ['chinng', 'iplsng', 'atlang', 'hstnng'], 'budgets': (64.9999272746552, 90.99799442130077), 'delay': 21.66664242488507}, 'f4': {'path': ['dnvrng', 'sttlng'], 'budgets': (117.99998347107439, 149.9995702479339), 'delay': 117.99998347107439}, 'f3': {'path': ['sttlng', 'dnvrng', 'kscyng', 'hstnng', 'losang'], 'budgets': (100.99974413582478, 136.99406830098764), 'delay': 25.249936033956196}, 'f2': {'path': ['sttlng', 'dnvrng', 'kscyng', 'iplsng'], 'budgets': (25.99993257901129, 47.99856443744518), 'delay': 8.666644193003764}, 'f1': {'path': ['hstnng', 'atlang', 'atlam5'], 'budgets': (30.999904006634534, 64.9964314518219), 'delay': 15.499952003317267}, 'f0': {'path': ['chinng', 'iplsng', 'atlang', 'hstnng', 'losang'], 'budgets': (62.9998363655643, 86.99544896675532), 'delay': 15.749959091391075}}","{('kscyng', 'iplsng'): 25, ('dnvrng', 'kscyng'): 49, ('sttlng', 'dnvrng'): 43, ('atlang', 'hstnng'): 25, ('washng', 'atlang'): 37, ('nycmng', 'washng'): 19, ('chinng', 'nycmng'): 33, ('iplsng', 'chinng'): 19, ('atlang', 'iplsng'): 65, ('hstnng', 'atlang'): 39, ('losang', 'hstnng'): 24, ('snvang', 'losang'): 8, ('sttlng', 'snvang'): 8, ('dnvrng', 'sttlng'): 29, ('atlang', 'atlam5'): 9, ('kscyng', 'hstnng'): 24, ('snvang', 'dnvrng'): 6, ('kscyng', 'dnvrng'): 29, ('iplsng', 'kscyng'): 47, ('atlam5', 'atlang'): 32, ('losang', 'snvang'): 2, ('iplsng', 'atlang'): 27, ('chinng', 'iplsng'): 14, ('dnvrng', 'snvang'): 14, ('hstnng', 'losang'): 22}"
20240220-085249,infrAtlanta,1,15,44,0.010216306000000001,38570.0,"{'f0': {'path': ['n9', 'n8', 'n3'], 'budgets': (89.99991707317074, 117.99983414634147), 'delay': 44.99995853658537}}","{('n8', 'n3'): 4, ('n9', 'n8'): 4}"
20240220-085250,infrAtlanta,2,15,44,0.010752779,41689.0,"{'f1': {'path': ['n11', 'n13'], 'budgets': (95.99993333333333, 133.9998), 'delay': 95.99993333333333}, 'f0': {'path': ['n10', 'n7', 'n1', 'n8', 'n3', 'n5', 'n2', 'n6', 'n13'], 'budgets': (68.99978102475666, 88.9995620495133), 'delay': 8.624972628094582}}","{('n11', 'n13'): 13, ('n6', 'n13'): 1, ('n2', 'n6'): 1, ('n5', 'n2'): 1, ('n3', 'n5'): 1, ('n8', 'n3'): 1, ('n1', 'n8'): 1, ('n7', 'n1'): 1, ('n10', 'n7'): 1}"
20240220-085250,infrAtlanta,5,15,44,0.011276614,41370.0,"{'f4': {'path': ['n4', 'n5'], 'budgets': (47.99997026022305, 71.99991078066915), 'delay': 47.99997026022305}, 'f3': {'path': ['n7', 'n1'], 'budgets': (89.99995918367347, 125.99979591836734), 'delay': 89.99995918367347}, 'f2': {'path': ['n1', 'n7'], 'budgets': (62.99995918367347, 98.99971428571429), 'delay': 62.99995918367347}, 'f1': {'path': ['n1', 'n8', 'n3', 'n2'], 'budgets': (110.99994160488097, 148.99978116894562), 'delay': 36.99998053496032}, 'f0': {'path': ['n14', 'n13', 'n6', 'n2'], 'budgets': (24.99992115458382, 48.99976346375146), 'delay': 8.33330705152794}}","{('n4', 'n5'): 14, ('n7', 'n1'): 12, ('n1', 'n7'): 4, ('n3', 'n2'): 11, ('n8', 'n3'): 11, ('n1', 'n8'): 11, ('n6', 'n2'): 7, ('n13', 'n6'): 7, ('n14', 'n13'): 7}"
